return_id,return_date,return_reason,return_quantity,refund_amount,orders_enrichedorder_id,productsproduct_id
RET-044567,2020-06-04,late_delivery,1,5229.31,716369,2143
RET-044568,2020-06-02,wrong_size,1,1612.28,716371,1934
RET-044569,2020-06-01,wrong_size,2,6175.7,716374,1810
RET-044570,2020-05-29,changed_mind,6,12418.94,716404,1182
RET-044574,2020-06-12,not_as_described,2,3762.64,716434,1114
RET-044575,2020-06-14,defective,1,2110.52,716434,1182
RET-044576,2020-06-08,not_as_described,3,32906.39,716451,496
RET-044577,2020-06-07,wrong_size,2,15639.1,716466,2336
RET-044579,2020-06-06,not_as_described,1,10974.42,716519,496
RET-044580,2020-06-11,wrong_size,1,4240.77,716521,1434
RET-044582,2020-06-07,defective,3,11907.97,716535,993
RET-044583,2020-06-10,not_as_described,2,20339.61,716546,443
RET-044584,2020-06-09,wrong_size,1,4608.53,716553,585
RET-044585,2020-06-14,wrong_size,3,36074.04,716571,438
RET-044587,2020-06-19,changed_mind,3,27050.58,716575,609
RET-044588,2020-06-09,changed_mind,2,7802.11,716589,939
RET-044589,2020-06-19,defective,3,10209.52,716642,1916
RET-044590,2020-06-09,not_as_described,7,21176.78,716652,2277
RET-044591,2020-06-09,wrong_size,2,39581.87,716676,407
RET-044592,2020-06-04,defective,5,82615.89,716689,478
RET-044593,2020-06-17,defective,1,10945.13,716692,1879
RET-044594,2020-06-02,defective,2,2720.08,716714,777
RET-044595,2020-06-13,wrong_size,2,2936.84,716714,778
RET-044597,2020-06-13,not_as_described,1,3342.74,716740,1920
RET-044598,2020-06-11,wrong_size,4,34342.72,716748,629
RET-044599,2020-06-06,not_as_described,3,16592.0,716765,1261
RET-044603,2020-06-09,wrong_size,1,1203.09,716827,1000
RET-044604,2020-06-19,late_delivery,2,12364.46,716830,1180
RET-044605,2020-06-08,wrong_size,2,11200.78,716856,1213
RET-044606,2020-06-08,changed_mind,1,4434.06,716867,736
RET-044607,2020-06-17,wrong_size,1,4622.27,716870,2369
RET-044610,2020-06-14,wrong_size,5,45050.69,716886,556
RET-044611,2020-06-09,defective,2,2636.33,716889,2238
RET-044612,2020-06-04,defective,3,13394.79,716893,2275
RET-044613,2020-06-20,changed_mind,2,15874.9,716923,1760
RET-044614,2020-06-10,wrong_size,1,10595.05,716933,115
RET-044615,2020-06-14,wrong_size,3,12891.43,716942,2077
RET-044616,2020-06-06,wrong_size,5,20605.94,716944,2275
RET-044617,2020-05-31,not_as_described,1,4161.34,716949,2060
RET-044618,2020-05-31,wrong_size,4,14864.89,716970,1347
RET-044619,2020-06-17,wrong_size,1,3801.26,716970,1348
RET-044620,2020-06-11,changed_mind,2,12761.47,716999,633
RET-044622,2020-06-02,defective,2,19910.18,717046,1886
RET-044623,2020-06-13,wrong_size,3,30835.69,717050,2295
RET-044624,2020-06-17,wrong_size,1,8752.9,717092,2385
RET-044625,2020-06-06,late_delivery,3,2328.28,717111,792
RET-044627,2020-06-21,defective,3,44848.17,717161,506
RET-044628,2020-06-10,wrong_size,2,17635.26,717174,545
RET-044630,2020-06-06,defective,2,14387.81,717184,2376
RET-044631,2020-06-16,wrong_size,3,3120.64,717225,2396
RET-044634,2020-06-21,defective,5,37502.99,717269,1183
RET-044637,2020-06-20,wrong_size,1,4242.25,717306,1171
RET-044638,2020-06-14,changed_mind,2,17301.19,717320,1682
RET-044641,2020-06-04,defective,4,38746.58,717432,2389
RET-044642,2020-06-04,changed_mind,2,7898.81,717445,2334
RET-044643,2020-06-12,changed_mind,1,1191.35,717483,2206
RET-044644,2020-06-21,defective,1,1149.75,717483,2207
RET-044646,2020-06-07,wrong_size,2,11785.3,717507,1180
RET-044647,2020-06-16,wrong_size,1,2687.69,717525,2197
RET-044648,2020-06-03,defective,3,22170.61,717540,945
RET-044649,2020-06-03,wrong_size,5,32693.92,717542,1180
RET-044652,2020-06-13,changed_mind,2,7902.23,717568,2214
RET-044653,2020-06-22,defective,5,31363.8,717573,650
RET-044654,2020-06-08,not_as_described,3,13060.64,717577,2275
RET-044655,2020-06-09,not_as_described,1,980.08,717591,1085
RET-044656,2020-06-10,changed_mind,1,10058.17,717611,556
RET-044657,2020-06-08,wrong_size,1,4031.62,717628,2015
RET-044658,2020-06-22,wrong_size,2,3312.86,717629,1022
RET-044659,2020-06-08,wrong_size,7,82947.11,717631,438
RET-044660,2020-06-23,not_as_described,6,34002.62,717682,927
RET-044661,2020-06-09,not_as_described,1,3785.58,717689,1098
RET-044662,2020-06-10,not_as_described,5,50841.22,717723,491
RET-044663,2020-06-09,wrong_size,2,21050.92,717765,438
RET-044664,2020-06-20,wrong_size,1,10164.04,717772,206
RET-044665,2020-06-11,wrong_size,3,5863.57,717837,2395
RET-044667,2020-06-23,changed_mind,1,3955.44,717852,2275
RET-044668,2020-06-12,changed_mind,1,3756.71,717906,2060
RET-044670,2020-06-20,not_as_described,2,3442.44,717930,1022
RET-044672,2020-06-11,wrong_size,4,17124.35,717976,585
RET-044673,2020-06-23,wrong_size,4,4032.36,717990,2240
RET-044674,2020-06-17,wrong_size,4,3928.73,717990,2241
RET-044675,2020-06-14,defective,4,51865.09,717999,487
RET-044680,2020-06-19,changed_mind,1,2915.61,718060,1191
RET-044681,2020-06-08,defective,7,30020.3,718103,735
RET-044682,2020-06-22,not_as_described,4,18207.02,718103,736
RET-044684,2020-06-11,defective,2,14044.65,718176,2331
RET-044685,2020-06-10,defective,1,5829.73,718179,2069
RET-044686,2020-06-22,wrong_size,2,13002.5,718182,2064
RET-044687,2020-06-21,defective,6,24290.63,718285,939
RET-044688,2020-06-18,wrong_size,1,5226.52,718287,2332
RET-044689,2020-06-21,wrong_size,4,23571.3,718290,549
RET-044690,2020-06-16,wrong_size,1,1597.04,718293,1228
RET-044691,2020-06-21,wrong_size,1,3983.81,718309,993
RET-044692,2020-06-09,wrong_size,1,11347.67,718318,438
RET-044693,2020-06-27,wrong_size,2,3523.82,718332,759
RET-044694,2020-06-26,late_delivery,3,5489.2,718332,760
RET-044695,2020-06-23,changed_mind,1,675.79,718338,2254
RET-044696,2020-06-19,changed_mind,1,5202.6,718341,2045
RET-044697,2020-06-08,defective,1,21860.54,718342,406
RET-044698,2020-06-19,wrong_size,4,15981.06,718360,1523
RET-044699,2020-06-10,defective,1,3758.5,718360,1524
RET-044701,2020-06-17,wrong_size,4,38540.49,718382,567
RET-044702,2020-06-22,not_as_described,2,10430.42,718404,2367
RET-044703,2020-06-19,not_as_described,4,16009.08,718415,1912
RET-044704,2020-06-16,wrong_size,1,5289.9,718426,2343
RET-044706,2020-06-16,wrong_size,2,1390.93,718565,2225
RET-044707,2020-06-20,wrong_size,2,1297.91,718592,2254
RET-044708,2020-06-19,not_as_described,2,18863.55,718619,491
RET-044709,2020-06-09,changed_mind,2,27681.47,718625,359
RET-044710,2020-06-21,defective,3,26705.08,718652,183
RET-044713,2020-06-12,defective,3,32980.89,718668,496
RET-044714,2020-06-16,changed_mind,1,5212.19,718670,965
RET-044715,2020-06-15,changed_mind,3,11657.95,718695,808
RET-044716,2020-06-22,wrong_size,2,27412.34,718697,359
RET-044718,2020-06-07,not_as_described,2,26086.26,718785,506
RET-044719,2020-06-28,wrong_size,2,8077.54,718806,2275
RET-044720,2020-06-21,wrong_size,3,36526.07,718817,487
RET-044722,2020-06-20,wrong_size,3,14690.96,718878,2359
RET-044723,2020-06-12,not_as_described,3,24235.41,718899,26
RET-044724,2020-06-21,changed_mind,2,17863.91,718911,26
RET-044725,2020-06-13,not_as_described,1,2837.73,718915,699
RET-044726,2020-06-28,wrong_size,7,17409.5,718915,807
RET-044727,2020-06-09,wrong_size,2,23666.52,718952,359
RET-044728,2020-06-11,defective,3,16480.26,718970,2387
RET-044729,2020-06-17,wrong_size,3,38049.59,719002,1875
RET-044730,2020-06-13,wrong_size,1,1278.37,719039,777
RET-044731,2020-06-25,not_as_described,8,11785.64,719039,778
RET-044732,2020-06-14,changed_mind,2,12005.18,719048,2064
RET-044735,2020-06-12,wrong_size,4,47890.6,719082,457
RET-044736,2020-06-20,wrong_size,4,27035.16,719087,559
RET-044737,2020-06-15,defective,5,54589.05,719110,491
RET-044738,2020-06-13,not_as_described,1,1108.86,719116,2396
RET-044740,2020-06-14,changed_mind,1,5755.8,719122,604
RET-044741,2020-06-27,wrong_size,5,3879.51,719139,2224
RET-044742,2020-06-17,wrong_size,3,5550.22,719144,760
RET-044743,2020-06-17,wrong_size,5,49769.78,719147,590
RET-044744,2020-06-10,wrong_size,1,1538.3,719167,2219
RET-044745,2020-06-16,wrong_size,1,11371.98,719199,577
RET-044746,2020-06-18,wrong_size,1,5344.45,719210,1261
RET-044747,2020-06-14,wrong_size,8,5762.15,719220,2224
RET-044749,2020-06-29,wrong_size,1,4190.87,719233,585
RET-044750,2020-06-23,defective,8,70375.36,719245,578
RET-044753,2020-06-12,wrong_size,1,8880.02,719299,415
RET-044754,2020-07-02,wrong_size,5,48508.53,719301,415
RET-044757,2020-06-20,defective,1,3313.85,719377,1830
RET-044758,2020-06-22,wrong_size,1,4748.07,719386,1223
RET-044763,2020-06-20,changed_mind,5,10188.9,719429,1091
RET-044766,2020-06-26,defective,3,12925.41,719544,1043
RET-044767,2020-07-04,defective,1,1935.38,719582,1852
RET-044768,2020-06-24,defective,2,9189.13,719584,1115
RET-044769,2020-06-15,defective,2,3695.22,719595,1705
RET-044770,2020-06-24,changed_mind,3,6516.29,719612,761
RET-044771,2020-06-15,not_as_described,4,43504.08,719616,438
RET-044772,2020-06-25,not_as_described,4,46245.36,719639,93
RET-044773,2020-06-26,changed_mind,1,1126.2,719672,2206
RET-044776,2020-06-18,wrong_size,1,13598.06,719706,506
RET-044777,2020-06-29,changed_mind,4,7176.14,719711,981
RET-044778,2020-06-13,wrong_size,3,12408.37,719729,2214
RET-044779,2020-06-16,wrong_size,3,12363.97,719729,2215
RET-044780,2020-06-16,wrong_size,3,6349.27,719756,2379
RET-044781,2020-07-01,late_delivery,6,56357.86,719762,556
RET-044782,2020-06-26,wrong_size,1,3859.4,719782,993
RET-044783,2020-06-29,wrong_size,1,6396.92,719793,633
RET-044784,2020-06-13,not_as_described,1,6992.99,719806,945
RET-044785,2020-07-05,wrong_size,4,6736.83,719833,2395
RET-044787,2020-06-25,changed_mind,5,34956.52,719874,1183
RET-044789,2020-07-07,wrong_size,2,6903.26,719885,2098
RET-044790,2020-06-19,not_as_described,4,19035.95,719893,1212
RET-044792,2020-06-19,defective,2,6193.8,719975,1053
RET-044793,2020-07-01,changed_mind,1,2017.0,719988,1182
RET-044794,2020-06-28,wrong_size,4,5762.91,720004,1707
RET-044795,2020-06-25,wrong_size,1,1733.83,720020,2280
RET-044796,2020-07-04,wrong_size,6,34006.3,720028,548
RET-044797,2020-07-06,not_as_described,2,11178.73,720029,548
RET-044798,2020-07-03,changed_mind,1,4001.36,720046,690
RET-044799,2020-07-06,changed_mind,3,32181.64,720079,491
RET-044800,2020-06-26,defective,4,17064.95,720085,2015
RET-044801,2020-06-26,not_as_described,3,26722.01,720097,567
RET-044803,2020-06-25,changed_mind,3,11398.44,720131,2334
RET-044805,2020-06-28,wrong_size,1,9622.49,720218,443
RET-044806,2020-07-08,wrong_size,1,4483.17,720218,585
RET-044807,2020-06-26,wrong_size,2,12401.31,720312,2064
RET-044808,2020-07-03,changed_mind,1,10899.18,720391,438
RET-044809,2020-07-02,defective,4,55995.19,720463,506
RET-044810,2020-06-23,wrong_size,4,39432.17,720468,609
RET-044812,2020-06-24,defective,3,20452.28,720496,1183
RET-044814,2020-06-25,defective,3,41387.16,720585,506
RET-044815,2020-06-25,late_delivery,3,3713.08,720609,782
RET-044816,2020-07-07,not_as_described,1,4427.87,720612,2350
RET-044817,2020-07-05,not_as_described,2,22757.87,720627,1907
RET-044818,2020-06-21,wrong_size,2,34928.54,720651,407
RET-044819,2020-06-22,changed_mind,2,19344.01,720673,556
RET-044820,2020-06-28,wrong_size,4,31736.66,720693,183
RET-044821,2020-06-26,not_as_described,4,10321.89,720704,1697
RET-044822,2020-07-10,changed_mind,3,4131.21,720713,778
RET-044823,2020-07-08,defective,3,15244.52,720716,927
RET-044824,2020-06-24,not_as_described,1,1963.45,720719,2395
RET-044825,2020-07-10,changed_mind,3,37683.73,720741,819
RET-044826,2020-07-04,not_as_described,1,7575.64,720755,1211
RET-044827,2020-07-04,defective,1,1066.21,720840,1086
RET-044828,2020-07-07,changed_mind,2,2311.16,720846,781
RET-044829,2020-06-25,wrong_size,3,3790.63,720846,782
RET-044831,2020-06-30,not_as_described,1,4139.59,720856,690
RET-044832,2020-07-10,wrong_size,2,21081.5,720879,599
RET-044835,2020-07-07,wrong_size,1,4118.02,720894,2350
RET-044836,2020-07-10,not_as_described,4,43679.99,720901,438
RET-044838,2020-07-11,wrong_size,1,7082.05,720924,2055
RET-044839,2020-07-09,wrong_size,3,21686.61,720926,1175
RET-044841,2020-07-12,wrong_size,4,34817.18,720985,578
RET-044842,2020-07-07,defective,2,24693.39,720993,1879
RET-044843,2020-07-07,changed_mind,1,3962.75,721066,2350
RET-044844,2020-07-10,changed_mind,2,28085.26,721077,359
RET-044845,2020-07-08,changed_mind,2,14921.04,721084,945
RET-044847,2020-07-02,changed_mind,1,4718.84,721166,2138
RET-044848,2020-07-16,wrong_size,7,7983.84,721193,1703
RET-044849,2020-06-28,not_as_described,6,41084.31,721197,633
RET-044850,2020-06-25,not_as_described,3,18159.08,721206,349
RET-044851,2020-06-28,changed_mind,1,10823.11,721207,438
RET-044852,2020-06-30,changed_mind,4,20868.5,721214,927
RET-044853,2020-07-05,not_as_described,1,1013.27,721223,2396
RET-044854,2020-06-29,late_delivery,1,11011.04,721266,438
RET-044855,2020-07-02,wrong_size,1,4653.68,721287,2350
RET-044856,2020-06-28,wrong_size,4,6860.5,721298,1060
RET-044857,2020-07-09,defective,3,7696.28,721305,807
RET-044858,2020-07-08,wrong_size,3,11114.22,721306,808
RET-044859,2020-07-07,changed_mind,5,46151.73,721318,556
RET-044860,2020-07-03,late_delivery,2,9462.1,721324,736
RET-044861,2020-06-28,not_as_described,1,4152.42,721340,1223
RET-044862,2020-06-29,not_as_described,1,10938.3,721347,491
RET-044863,2020-07-01,changed_mind,1,5985.78,721363,650
RET-044864,2020-07-03,not_as_described,2,3406.74,721411,1103
RET-044865,2020-06-28,late_delivery,2,3035.03,721411,1104
RET-044868,2020-07-10,wrong_size,3,25676.35,721449,1137
RET-044869,2020-07-02,changed_mind,3,5585.2,721478,1059
RET-044870,2020-06-30,late_delivery,1,1795.69,721478,1060
RET-044871,2020-07-02,changed_mind,4,15181.9,721494,1982
RET-044872,2020-07-15,defective,1,7439.45,721495,2331
RET-044874,2020-06-27,defective,2,4843.53,721515,807
RET-044875,2020-07-08,defective,6,28220.25,721536,906
RET-044876,2020-07-14,changed_mind,2,11710.33,721542,107
RET-044878,2020-07-02,defective,1,649.31,721584,2255
RET-044879,2020-07-05,changed_mind,1,15041.31,721596,506
RET-044880,2020-07-11,wrong_size,3,17933.6,721627,965
RET-044881,2020-07-07,defective,2,8430.42,721648,733
RET-044882,2020-07-10,changed_mind,4,15042.28,721648,734
RET-044883,2020-07-07,changed_mind,3,11295.83,721673,1829
RET-044884,2020-07-01,wrong_size,5,38051.01,721685,1889
RET-044886,2020-07-09,wrong_size,5,8574.33,721734,1841
RET-044887,2020-07-13,not_as_described,6,61097.9,721736,3
RET-044888,2020-07-08,wrong_size,3,4945.49,721769,1850
RET-044890,2020-07-02,defective,7,54380.01,721825,1175
RET-044892,2020-07-10,not_as_described,2,11604.14,721870,549
RET-044893,2020-07-15,late_delivery,3,35538.94,721877,487
RET-044894,2020-07-18,wrong_size,2,11851.75,721883,548
RET-044895,2020-07-14,late_delivery,2,9499.98,721889,1212
RET-044896,2020-07-09,changed_mind,3,14660.97,721904,1212
RET-044897,2020-07-07,wrong_size,1,11246.12,721936,438
RET-044898,2020-07-17,not_as_described,1,10009.32,721939,443
RET-044901,2020-07-19,changed_mind,1,1066.64,722055,1000
RET-044903,2020-07-07,changed_mind,2,21363.94,722063,438
RET-044905,2020-07-15,defective,2,23463.58,722070,487
RET-044906,2020-07-05,wrong_size,1,14398.44,722102,625
RET-044907,2020-07-17,defective,1,1709.86,722106,759
RET-044909,2020-07-04,wrong_size,2,20016.38,722128,496
RET-044911,2020-07-16,wrong_size,2,24167.04,722187,487
RET-044912,2020-07-19,defective,3,14539.81,722209,1212
RET-044913,2020-07-21,defective,3,32986.72,722212,457
RET-044915,2020-07-02,late_delivery,1,10686.19,722283,1879
RET-044916,2020-07-25,changed_mind,2,13308.02,722302,2331
RET-044917,2020-07-19,wrong_size,2,10561.47,722369,2361
RET-044918,2020-07-14,late_delivery,1,4779.19,722425,604
RET-044919,2020-07-07,late_delivery,5,17626.14,722441,2350
RET-044920,2020-07-17,changed_mind,5,23170.54,722458,965
RET-044921,2020-07-03,wrong_size,1,4537.62,722462,977
RET-044922,2020-07-21,wrong_size,1,3132.27,722472,733
RET-044923,2020-07-10,wrong_size,3,13498.31,722473,977
RET-044924,2020-07-06,not_as_described,7,70046.12,722495,826
RET-044925,2020-07-18,defective,1,2428.01,722501,1472
RET-044926,2020-07-09,wrong_size,3,47835.12,722505,407
RET-044927,2020-07-07,changed_mind,2,11225.09,722510,2331
RET-044928,2020-07-10,wrong_size,8,69364.81,722545,438
RET-044929,2020-07-03,wrong_size,2,18270.33,722547,438
RET-044930,2020-07-26,late_delivery,3,13847.39,722549,2332
RET-044931,2020-07-19,wrong_size,1,8544.09,722556,599
RET-044932,2020-07-10,changed_mind,1,2836.91,722567,1145
RET-044933,2020-07-17,not_as_described,1,9774.26,722569,487
RET-044937,2020-07-21,defective,1,5301.83,722588,549
RET-044940,2020-07-18,late_delivery,1,1254.94,722659,777
RET-044941,2020-07-02,changed_mind,1,1123.45,722659,778
RET-044942,2020-07-18,wrong_size,1,6798.22,722660,2368
RET-044944,2020-07-17,not_as_described,1,2446.24,722700,1916
RET-044945,2020-07-08,wrong_size,2,5738.62,722701,1916
RET-044946,2020-07-12,wrong_size,1,4265.24,722719,927
RET-044949,2020-07-10,not_as_described,3,43754.89,722841,659
RET-044951,2020-07-25,wrong_size,2,3117.88,722892,981
RET-044952,2020-07-20,not_as_described,3,14774.84,722899,2064
RET-044953,2020-07-25,wrong_size,4,30056.55,722951,578
RET-044957,2020-07-22,not_as_described,6,23160.43,723075,2138
RET-044958,2020-07-26,changed_mind,6,19751.73,723079,1434
RET-044959,2020-07-13,changed_mind,4,7130.11,723093,1120
RET-044960,2020-07-11,changed_mind,2,12345.36,723107,1175
RET-044962,2020-07-15,wrong_size,2,11406.83,723145,2331
RET-044963,2020-07-18,wrong_size,1,6424.23,723147,342
RET-044964,2020-07-21,wrong_size,5,20563.93,723208,1129
RET-044967,2020-07-22,changed_mind,1,9655.51,723270,438
RET-044968,2020-07-19,changed_mind,2,2819.44,723304,715
RET-044969,2020-07-26,changed_mind,5,22928.46,723309,927
RET-044971,2020-07-09,wrong_size,1,4341.48,723337,548
RET-044972,2020-07-17,defective,4,27123.04,723342,578
RET-044974,2020-07-23,changed_mind,6,6545.28,723352,778
RET-044975,2020-07-13,changed_mind,2,8763.63,723402,604
RET-044976,2020-07-31,changed_mind,1,8567.78,723404,599
RET-044979,2020-07-23,wrong_size,1,1589.5,723407,1059
RET-044980,2020-07-22,wrong_size,1,1537.08,723407,1060
RET-044981,2020-07-26,not_as_described,5,8458.68,723412,1182
RET-044982,2020-07-26,wrong_size,2,8556.23,723419,2045
RET-044983,2020-07-21,not_as_described,1,4163.04,723420,1129
RET-044984,2020-07-22,wrong_size,4,3764.98,723465,2396
RET-044985,2020-07-17,late_delivery,1,5220.79,723488,2355
RET-044986,2020-07-25,changed_mind,1,6544.57,723495,1124
RET-044987,2020-07-15,changed_mind,5,7458.41,723515,2091
RET-044988,2020-07-28,defective,8,16134.43,723534,2036
RET-044989,2020-07-16,wrong_size,4,26013.25,723562,974
RET-044992,2020-07-15,late_delivery,1,5151.9,723589,2331
RET-044993,2020-07-27,defective,6,25670.45,723590,2332
RET-044994,2020-07-20,changed_mind,1,1823.84,723598,1182
RET-044995,2020-07-14,defective,3,19029.28,723614,947
RET-044997,2020-07-25,wrong_size,1,8012.18,723643,491
RET-045003,2020-07-21,changed_mind,4,18086.63,723783,2343
RET-045004,2020-07-22,defective,2,13295.38,723792,615
RET-045005,2020-07-12,wrong_size,5,37073.98,723829,1140
RET-045006,2020-07-18,wrong_size,1,5986.95,723833,1175
RET-045007,2020-07-26,late_delivery,4,3580.91,723837,1000
