snapshot_date,product_id,stock_on_hand,units_received,units_sold,stockout_days,days_of_supply,fill_rate,stockout_flag,overstock_flag,reorder_flag,sell_through_rate,productsproduct_id
2019-02-28,2345,249,14,12,0,622.5,1.0,0,1,0,0.046,2345
2019-03-31,2345,250,13,12,2,625.0,0.9333,1,1,0,0.0458,2345
2019-04-30,2345,254,23,19,2,401.1,0.9333,1,1,0,0.0696,2345
2019-05-31,2345,256,17,15,1,512.0,0.9667,1,1,0,0.0554,2345
2019-06-30,2345,258,13,11,1,703.6,0.9667,1,1,0,0.0409,2345
2019-07-31,2345,260,11,9,0,866.7,1.0,0,1,0,0.0335,2345
2019-08-31,2345,260,3,3,0,2600.0,1.0,0,1,0,0.0114,2345
2019-09-30,2345,260,5,5,2,1560.0,0.9333,1,1,0,0.0189,2345
2019-10-31,2345,260,2,2,0,3900.0,1.0,0,1,0,0.0076,2345
2019-11-30,2345,260,2,2,0,3900.0,1.0,0,1,0,0.0076,2345
2019-12-31,2345,260,1,1,2,7800.0,0.9333,1,1,0,0.0038,2345
2020-02-29,2345,260,1,1,0,7800.0,1.0,0,1,0,0.0038,2345
2020-03-31,2345,261,6,5,0,1566.0,1.0,0,1,0,0.0188,2345
2020-04-30,2345,262,10,9,0,873.3,1.0,0,1,0,0.0332,2345
2020-05-31,2345,262,5,5,1,1572.0,0.9667,1,1,0,0.0187,2345
2020-06-30,2345,263,7,6,1,1315.0,0.9667,1,1,0,0.0223,2345
2020-07-31,2345,263,5,5,2,1578.0,0.9333,1,1,0,0.0187,2345
2020-08-31,2345,264,5,4,1,1980.0,0.9667,1,1,0,0.0149,2345
2020-09-30,2345,265,5,4,1,1987.5,0.9667,1,1,0,0.0149,2345
2020-10-31,2345,265,2,2,0,3975.0,1.0,0,1,0,0.0075,2345
2020-11-30,2345,265,2,2,1,3975.0,0.9667,1,1,0,0.0075,2345
2020-12-31,2345,265,1,1,0,7950.0,1.0,0,1,0,0.0038,2345
2021-02-28,2345,265,2,2,2,3975.0,0.9333,1,1,0,0.0075,2345
2021-03-31,2345,265,7,7,1,1135.7,0.9667,1,1,0,0.0257,2345
2021-04-30,2345,265,7,7,2,1135.7,0.9333,1,1,0,0.0257,2345
2021-05-31,2345,268,17,14,2,574.3,0.9333,1,1,0,0.0496,2345
2021-06-30,2345,268,3,3,0,2680.0,1.0,0,1,0,0.0111,2345
2021-07-31,2345,268,1,1,0,8040.0,1.0,0,1,0,0.0037,2345
2021-08-31,2345,268,3,3,1,2680.0,0.9667,1,1,0,0.0111,2345
2021-09-30,2345,268,1,1,0,8040.0,1.0,0,1,0,0.0037,2345
2021-11-30,2345,268,1,1,2,8040.0,0.9333,1,1,0,0.0037,2345
2022-03-31,2345,268,2,2,1,4020.0,0.9667,1,1,0,0.0074,2345
2022-04-30,2345,268,2,2,0,4020.0,1.0,0,1,0,0.0074,2345
2022-05-31,2345,268,1,1,1,8040.0,0.9667,1,1,0,0.0037,2345
2022-06-30,2345,268,3,3,1,2680.0,0.9667,1,1,0,0.0111,2345
2017-03-31,2348,3,1,1,0,90.0,1.0,0,0,0,0.25,2348
2017-04-30,2348,3,2,2,2,45.0,0.9333,1,0,0,0.4,2348
2017-05-31,2348,3,3,3,0,30.0,1.0,0,0,0,0.5,2348
2017-06-30,2348,3,3,3,0,30.0,1.0,0,0,0,0.5,2348
2017-07-31,2348,3,3,3,2,30.0,0.9333,1,0,0,0.5,2348
2017-08-31,2348,3,2,2,0,45.0,1.0,0,0,0,0.4,2348
2017-09-30,2348,3,2,2,1,45.0,0.9667,1,0,0,0.4,2348
2017-10-31,2348,3,1,1,2,90.0,0.9333,1,0,0,0.25,2348
2017-11-30,2348,3,2,2,2,45.0,0.9333,1,0,0,0.4,2348
2017-12-31,2348,3,2,2,2,45.0,0.9333,1,0,0,0.4,2348
2018-01-31,2348,3,1,1,2,90.0,0.9333,1,0,0,0.25,2348
2018-02-28,2348,4,5,4,1,30.0,0.9667,1,0,0,0.5,2348
2018-03-31,2348,4,2,2,2,60.0,0.9333,1,0,0,0.3333,2348
2018-04-30,2348,4,3,3,1,40.0,0.9667,1,0,0,0.4286,2348
2018-05-31,2348,5,6,5,1,30.0,0.9667,1,0,0,0.5,2348
2018-06-30,2348,6,10,9,4,20.0,0.8667,1,0,0,0.6,2348
2018-07-31,2348,7,6,5,0,42.0,1.0,0,0,0,0.4167,2348
2018-08-31,2348,8,5,4,0,60.0,1.0,0,0,0,0.3333,2348
2018-09-30,2348,8,3,3,1,80.0,0.9667,1,0,0,0.2727,2348
2018-10-31,2348,8,6,6,2,40.0,0.9333,1,0,0,0.4286,2348
2018-12-31,2348,8,1,1,2,240.0,0.9333,1,1,0,0.1111,2348
2019-01-31,2348,8,2,2,0,120.0,1.0,0,1,0,0.2,2348
2019-02-28,2348,8,1,1,2,240.0,0.9333,1,1,0,0.1111,2348
2019-03-31,2348,8,2,2,0,120.0,1.0,0,1,0,0.2,2348
2019-04-30,2348,8,1,1,0,240.0,1.0,0,1,0,0.1111,2348
2019-05-31,2348,8,4,4,1,60.0,0.9667,1,0,0,0.3333,2348
2019-06-30,2348,8,4,4,0,60.0,1.0,0,0,0,0.3333,2348
2019-07-31,2348,8,2,2,0,120.0,1.0,0,1,0,0.2,2348
2019-08-31,2348,8,3,3,0,80.0,1.0,0,0,0,0.2727,2348
2019-09-30,2348,8,2,2,0,120.0,1.0,0,1,0,0.2,2348
2019-10-31,2348,8,3,3,0,80.0,1.0,0,0,0,0.2727,2348
2019-11-30,2348,9,7,6,2,45.0,0.9333,1,0,0,0.4,2348
2019-12-31,2348,9,1,1,1,270.0,0.9667,1,1,0,0.1,2348
2020-02-29,2348,9,2,2,1,135.0,0.9667,1,1,0,0.1818,2348
2020-03-31,2348,9,2,2,1,135.0,0.9667,1,1,0,0.1818,2348
2020-06-30,2348,9,2,2,1,135.0,0.9667,1,1,0,0.1818,2348
2020-08-31,2348,10,5,4,1,75.0,0.9667,1,0,0,0.2857,2348
2020-12-31,2348,10,1,1,0,300.0,1.0,0,1,0,0.0909,2348
2021-04-30,2348,10,2,2,0,150.0,1.0,0,1,0,0.1667,2348
2021-05-31,2348,10,1,1,2,300.0,0.9333,1,1,0,0.0909,2348
2021-08-31,2348,10,1,1,0,300.0,1.0,0,1,0,0.0909,2348
2021-09-30,2348,10,1,1,0,300.0,1.0,0,1,0,0.0909,2348
2021-11-30,2348,10,1,1,2,300.0,0.9333,1,1,0,0.0909,2348
2022-01-31,2348,10,1,1,0,300.0,1.0,0,1,0,0.0909,2348
2022-03-31,2348,10,2,2,0,150.0,1.0,0,1,0,0.1667,2348
2022-04-30,2348,10,1,1,1,300.0,0.9667,1,1,0,0.0909,2348
2022-05-31,2348,10,1,1,2,300.0,0.9333,1,1,0,0.0909,2348
2022-06-30,2348,10,1,1,0,300.0,1.0,0,1,0,0.0909,2348
2022-12-31,2348,10,1,1,1,300.0,0.9667,1,1,0,0.0909,2348
2019-01-31,2350,15,5,5,1,90.0,0.9667,1,0,0,0.25,2350
2019-02-28,2350,19,20,16,1,35.6,0.9667,1,0,0,0.4571,2350
2019-03-31,2350,25,29,23,4,32.6,0.8667,1,0,0,0.4792,2350
2019-04-30,2350,29,32,28,3,31.1,0.9,1,0,0,0.4912,2350
2019-05-31,2350,43,65,51,12,25.3,0.6,1,0,0,0.5426,2350
2019-06-30,2350,53,58,48,3,33.1,0.9,1,0,0,0.4752,2350
2019-07-31,2350,56,32,29,1,57.9,0.9667,1,0,0,0.3412,2350
2019-08-31,2350,66,48,38,1,52.1,0.9667,1,0,0,0.3654,2350
2019-09-30,2350,69,23,20,1,103.5,0.9667,1,1,0,0.2247,2350
2019-10-31,2350,71,16,14,1,152.1,0.9667,1,1,0,0.1647,2350
2019-11-30,2350,73,16,14,2,156.4,0.9333,1,1,0,0.1609,2350
2019-12-31,2350,74,6,5,0,444.0,1.0,0,1,0,0.0633,2350
2020-01-31,2350,74,5,5,2,444.0,0.9333,1,1,0,0.0633,2350
2020-02-29,2350,75,9,8,2,281.2,0.9333,1,1,0,0.0964,2350
2020-03-31,2350,77,20,18,1,128.3,0.9667,1,1,0,0.1895,2350
2020-04-30,2350,82,27,22,1,111.8,0.9667,1,1,0,0.2115,2350
2020-05-31,2350,85,35,32,0,79.7,1.0,0,0,0,0.2735,2350
2020-06-30,2350,90,39,34,0,79.4,1.0,0,0,0,0.2742,2350
2020-07-31,2350,97,45,38,2,76.6,0.9333,1,0,0,0.2815,2350
2020-08-31,2350,101,40,36,1,84.2,0.9667,1,0,0,0.2628,2350
2020-09-30,2350,106,29,24,0,132.5,1.0,0,1,0,0.1846,2350
2020-10-31,2350,109,15,12,0,272.5,1.0,0,1,0,0.0992,2350
2020-11-30,2350,112,21,18,1,186.7,0.9667,1,1,0,0.1385,2350
2020-12-31,2350,112,5,5,2,672.0,0.9333,1,1,0,0.0427,2350
2021-01-31,2350,114,12,10,2,342.0,0.9333,1,1,0,0.0806,2350
2021-02-28,2350,115,11,10,0,345.0,1.0,0,1,0,0.08,2350
2021-03-31,2350,122,50,43,1,85.1,0.9667,1,0,0,0.2606,2350
2021-04-30,2350,136,77,63,2,64.8,0.9333,1,0,0,0.3166,2350
2021-05-31,2350,144,48,40,1,108.0,0.9667,1,1,0,0.2174,2350
2021-06-30,2350,153,52,43,0,106.7,1.0,0,1,0,0.2194,2350
2021-07-31,2350,156,25,22,0,212.7,1.0,0,1,0,0.1236,2350
2021-08-31,2350,160,32,28,1,171.4,0.9667,1,1,0,0.1489,2350
2021-09-30,2350,164,19,15,2,328.0,0.9333,1,1,0,0.0838,2350
2021-10-31,2350,166,16,14,0,355.7,1.0,0,1,0,0.0778,2350
2021-11-30,2350,167,7,6,0,835.0,1.0,0,1,0,0.0347,2350
2021-12-31,2350,167,9,9,1,556.7,0.9667,1,1,0,0.0511,2350
2022-01-31,2350,169,11,9,2,563.3,0.9333,1,1,0,0.0506,2350
2022-02-28,2350,171,20,18,1,285.0,0.9667,1,1,0,0.0952,2350
2022-03-31,2350,179,41,33,0,162.7,1.0,0,1,0,0.1557,2350
2022-04-30,2350,191,64,52,1,110.2,0.9667,1,1,0,0.214,2350
2022-05-31,2350,195,39,35,0,167.1,1.0,0,1,0,0.1522,2350
2022-06-30,2350,201,42,36,0,167.5,1.0,0,1,0,0.1519,2350
2022-07-31,2350,204,30,27,1,226.7,0.9667,1,1,0,0.1169,2350
2022-08-31,2350,209,36,31,2,202.3,0.9333,1,1,0,0.1292,2350
2022-09-30,2350,211,23,21,2,301.4,0.9333,1,1,0,0.0905,2350
2022-10-31,2350,213,11,9,1,710.0,0.9667,1,1,0,0.0405,2350
2022-11-30,2350,216,14,11,1,589.1,0.9667,1,1,0,0.0485,2350
2022-12-31,2350,218,11,9,2,726.7,0.9333,1,1,0,0.0396,2350
2012-07-31,2352,81,31,25,0,97.2,1.0,0,1,0,0.2358,2352
2012-08-31,2352,86,32,27,2,95.6,0.9333,1,1,0,0.2389,2352
2012-09-30,2352,91,27,22,0,124.1,1.0,0,1,0,0.1947,2352
2012-10-31,2352,92,7,6,1,460.0,0.9667,1,1,0,0.0612,2352
2012-11-30,2352,93,7,6,2,465.0,0.9333,1,1,0,0.0606,2352
2012-12-31,2352,95,11,9,0,316.7,1.0,0,1,0,0.0865,2352
2013-01-31,2352,98,14,11,2,267.3,0.9333,1,1,0,0.1009,2352
2013-02-28,2352,99,12,11,2,270.0,0.9333,1,1,0,0.1,2352
2013-03-31,2352,103,25,21,2,147.1,0.9333,1,1,0,0.1694,2352
2013-04-30,2352,110,43,36,1,91.7,0.9667,1,1,0,0.2466,2352
2013-05-31,2352,117,49,42,2,83.6,0.9333,1,0,0,0.2642,2352
2013-06-30,2352,120,38,35,2,102.9,0.9333,1,1,0,0.2258,2352
2013-07-31,2352,125,39,34,2,110.3,0.9333,1,1,0,0.2138,2352
2013-08-31,2352,127,28,26,1,146.5,0.9667,1,1,0,0.1699,2352
2013-09-30,2352,130,21,18,1,216.7,0.9667,1,1,0,0.1216,2352
2013-10-31,2352,133,14,11,1,362.7,0.9667,1,1,0,0.0764,2352
2013-11-30,2352,133,5,5,0,798.0,1.0,0,1,0,0.0362,2352
2013-12-31,2352,133,3,3,2,1330.0,0.9333,1,1,0,0.0221,2352
2014-01-31,2352,133,1,1,2,3990.0,0.9333,1,1,0,0.0075,2352
2014-02-28,2352,135,15,13,0,311.5,1.0,0,1,0,0.0878,2352
2014-03-31,2352,139,21,17,1,245.3,0.9667,1,1,0,0.109,2352
2014-04-30,2352,145,31,25,0,174.0,1.0,0,1,0,0.1471,2352
2014-05-31,2352,151,33,27,2,167.8,0.9333,1,1,0,0.1517,2352
2014-06-30,2352,154,27,24,0,192.5,1.0,0,1,0,0.1348,2352
2014-07-31,2352,159,23,18,2,265.0,0.9333,1,1,0,0.1017,2352
2014-08-31,2352,161,28,26,0,185.8,1.0,0,1,0,0.139,2352
2014-09-30,2352,164,14,11,0,447.3,1.0,0,1,0,0.0629,2352
2014-10-31,2352,166,13,11,0,452.7,1.0,0,1,0,0.0621,2352
2014-11-30,2352,167,9,8,2,626.2,0.9333,1,1,0,0.0457,2352
2014-12-31,2352,168,10,9,2,560.0,0.9333,1,1,0,0.0508,2352
2015-01-31,2352,168,4,4,1,1260.0,0.9667,1,1,0,0.0233,2352
2015-02-28,2352,168,5,5,2,1008.0,0.9333,1,1,0,0.0289,2352
2015-03-31,2352,170,16,14,2,364.3,0.9333,1,1,0,0.0761,2352
2015-04-30,2352,174,37,33,2,158.2,0.9333,1,1,0,0.1594,2352
2015-05-31,2352,183,42,33,0,166.4,1.0,0,1,0,0.1528,2352
2015-06-30,2352,184,17,16,2,345.0,0.9333,1,1,0,0.08,2352
2015-07-31,2352,187,22,19,2,295.3,0.9333,1,1,0,0.0922,2352
2015-08-31,2352,190,25,22,0,259.1,1.0,0,1,0,0.1038,2352
2015-09-30,2352,194,26,22,0,264.5,1.0,0,1,0,0.1019,2352
2015-10-31,2352,197,14,11,0,537.3,1.0,0,1,0,0.0529,2352
2015-11-30,2352,198,7,6,1,990.0,0.9667,1,1,0,0.0294,2352
2015-12-31,2352,198,2,2,1,2970.0,0.9667,1,1,0,0.01,2352
2016-01-31,2352,199,8,7,1,852.9,0.9667,1,1,0,0.034,2352
2016-02-29,2352,199,3,3,2,1990.0,0.9333,1,1,0,0.0149,2352
2016-03-31,2352,201,18,16,2,376.9,0.9333,1,1,0,0.0737,2352
2016-04-30,2352,204,21,18,0,340.0,1.0,0,1,0,0.0811,2352
2016-05-31,2352,209,26,21,1,298.6,0.9667,1,1,0,0.0913,2352
2016-06-30,2352,212,31,28,0,227.1,1.0,0,1,0,0.1167,2352
2016-07-31,2352,215,19,16,0,403.1,1.0,0,1,0,0.0693,2352
2016-08-31,2352,217,12,10,1,651.0,0.9667,1,1,0,0.0441,2352
2016-09-30,2352,218,12,11,1,594.5,0.9667,1,1,0,0.048,2352
2016-10-31,2352,219,9,8,1,821.2,0.9667,1,1,0,0.0352,2352
2016-11-30,2352,219,1,1,1,6570.0,0.9667,1,1,0,0.0045,2352
2016-12-31,2352,219,2,2,0,3285.0,1.0,0,1,0,0.009,2352
2017-01-31,2352,219,6,6,0,1095.0,1.0,0,1,0,0.0267,2352
2017-02-28,2352,219,4,4,1,1642.5,0.9667,1,1,0,0.0179,2352
2017-03-31,2352,220,8,7,2,942.9,0.9333,1,1,0,0.0308,2352
2017-04-30,2352,222,13,11,1,605.5,0.9667,1,1,0,0.0472,2352
2017-05-31,2352,223,18,17,0,393.5,1.0,0,1,0,0.0708,2352
2017-06-30,2352,226,16,13,2,521.5,0.9333,1,1,0,0.0544,2352
2017-07-31,2352,228,13,11,1,621.8,0.9667,1,1,0,0.046,2352
2017-08-31,2352,228,6,6,2,1140.0,0.9333,1,1,0,0.0256,2352
2017-09-30,2352,229,5,4,1,1717.5,0.9667,1,1,0,0.0172,2352
2017-10-31,2352,229,3,3,2,2290.0,0.9333,1,1,0,0.0129,2352
2017-11-30,2352,229,2,2,2,3435.0,0.9333,1,1,0,0.0087,2352
2017-12-31,2352,229,1,1,0,6870.0,1.0,0,1,0,0.0043,2352
2018-01-31,2352,229,2,2,2,3435.0,0.9333,1,1,0,0.0087,2352
2018-02-28,2352,229,2,2,1,3435.0,0.9667,1,1,0,0.0087,2352
2018-03-31,2352,230,7,6,0,1150.0,1.0,0,1,0,0.0254,2352
2018-04-30,2352,232,14,12,2,580.0,0.9333,1,1,0,0.0492,2352
2018-05-31,2352,234,12,10,0,702.0,1.0,0,1,0,0.041,2352
2018-06-30,2352,237,22,19,1,374.2,0.9667,1,1,0,0.0742,2352
2018-07-31,2352,238,7,6,2,1190.0,0.9333,1,1,0,0.0246,2352
2018-08-31,2352,239,5,4,2,1792.5,0.9333,1,1,0,0.0165,2352
2018-09-30,2352,239,2,2,0,3585.0,1.0,0,1,0,0.0083,2352
2018-10-31,2352,239,1,1,2,7170.0,0.9333,1,1,0,0.0042,2352
2018-12-31,2352,239,2,2,0,3585.0,1.0,0,1,0,0.0083,2352
2019-01-31,2352,239,1,1,1,7170.0,0.9667,1,1,0,0.0042,2352
2019-03-31,2352,240,5,4,0,1800.0,1.0,0,1,0,0.0164,2352
2019-04-30,2352,240,3,3,1,2400.0,0.9667,1,1,0,0.0123,2352
2019-05-31,2352,240,1,1,2,7200.0,0.9333,1,1,0,0.0041,2352
2019-06-30,2352,240,1,1,0,7200.0,1.0,0,1,0,0.0041,2352
2019-07-31,2352,240,3,3,0,2400.0,1.0,0,1,0,0.0123,2352
2019-08-31,2352,240,1,1,1,7200.0,0.9667,1,1,0,0.0041,2352
2019-09-30,2352,240,1,1,1,7200.0,0.9667,1,1,0,0.0041,2352
2019-10-31,2352,240,2,2,2,3600.0,0.9333,1,1,0,0.0083,2352
2020-04-30,2352,240,2,2,0,3600.0,1.0,0,1,0,0.0083,2352
2020-07-31,2352,240,2,2,0,3600.0,1.0,0,1,0,0.0083,2352
2020-09-30,2352,240,1,1,0,7200.0,1.0,0,1,0,0.0041,2352
2021-03-31,2352,240,2,2,0,3600.0,1.0,0,1,0,0.0083,2352
2021-06-30,2352,240,1,1,0,7200.0,1.0,0,1,0,0.0041,2352
2012-07-31,2353,97,37,30,0,97.0,1.0,0,1,0,0.2362,2353
2012-08-31,2353,100,33,30,1,100.0,0.9667,1,1,0,0.2308,2353
2012-09-30,2353,102,21,19,2,161.1,0.9333,1,1,0,0.157,2353
2012-10-31,2353,102,7,7,1,437.1,0.9667,1,1,0,0.0642,2353
2012-11-30,2353,103,8,7,1,441.4,0.9667,1,1,0,0.0636,2353
2012-12-31,2353,104,9,8,0,390.0,1.0,0,1,0,0.0714,2353
2013-01-31,2353,105,16,15,0,210.0,1.0,0,1,0,0.125,2353
2013-02-28,2353,108,19,16,0,202.5,1.0,0,1,0,0.129,2353
2013-03-31,2353,112,37,33,0,101.8,1.0,0,1,0,0.2276,2353
2013-04-30,2353,125,81,68,2,55.1,0.9333,1,0,0,0.3523,2353
2013-05-31,2353,138,62,49,2,84.5,0.9333,1,0,0,0.262,2353
2013-06-30,2353,155,84,67,2,69.4,0.9333,1,0,0,0.3018,2353
2013-07-31,2353,168,58,45,0,112.0,1.0,0,1,0,0.2113,2353
2013-08-31,2353,174,38,32,0,163.1,1.0,0,1,0,0.1553,2353
2013-09-30,2353,179,33,28,1,191.8,0.9667,1,1,0,0.1353,2353
2013-10-31,2353,180,13,12,0,450.0,1.0,0,1,0,0.0625,2353
2013-11-30,2353,181,10,9,1,603.3,0.9667,1,1,0,0.0474,2353
2013-12-31,2353,181,1,1,2,5430.0,0.9333,1,1,0,0.0055,2353
2014-01-31,2353,181,4,4,2,1357.5,0.9333,1,1,0,0.0216,2353
2014-02-28,2353,186,25,20,2,279.0,0.9333,1,1,0,0.0971,2353
2014-03-31,2353,192,35,29,0,198.6,1.0,0,1,0,0.1312,2353
2014-04-30,2353,201,88,79,1,76.3,0.9667,1,0,0,0.2821,2353
2014-05-31,2353,213,65,53,1,120.6,0.9667,1,1,0,0.1992,2353
2014-06-30,2353,218,30,25,1,261.6,0.9667,1,1,0,0.1029,2353
2014-07-31,2353,224,38,32,2,210.0,0.9333,1,1,0,0.125,2353
2014-08-31,2353,228,30,26,2,263.1,0.9333,1,1,0,0.1024,2353
2014-09-30,2353,230,12,10,1,690.0,0.9667,1,1,0,0.0417,2353
2014-10-31,2353,231,9,8,0,866.2,1.0,0,1,0,0.0335,2353
2014-11-30,2353,232,8,7,1,994.3,0.9667,1,1,0,0.0293,2353
2014-12-31,2353,234,13,11,1,638.2,0.9667,1,1,0,0.0449,2353
2015-01-31,2353,235,11,10,2,705.0,0.9333,1,1,0,0.0408,2353
2015-02-28,2353,236,11,10,1,708.0,0.9667,1,1,0,0.0407,2353
2015-03-31,2353,240,26,22,0,327.3,1.0,0,1,0,0.084,2353
2015-04-30,2353,250,82,72,0,104.2,1.0,0,1,0,0.2236,2353
2015-05-31,2353,259,56,47,0,165.3,1.0,0,1,0,0.1536,2353
2015-06-30,2353,265,53,47,2,169.1,0.9333,1,1,0,0.1506,2353
2015-07-31,2353,271,56,50,2,162.6,0.9333,1,1,0,0.1558,2353
2015-08-31,2353,280,50,41,1,204.9,0.9667,1,1,0,0.1277,2353
2015-09-30,2353,285,42,37,2,231.1,0.9333,1,1,0,0.1149,2353
2015-10-31,2353,288,25,22,2,392.7,0.9333,1,1,0,0.071,2353
2015-11-30,2353,289,13,12,0,722.5,1.0,0,1,0,0.0399,2353
2015-12-31,2353,291,11,9,2,970.0,0.9333,1,1,0,0.03,2353
2016-01-31,2353,293,16,14,0,627.9,1.0,0,1,0,0.0456,2353
2016-02-29,2353,296,24,21,0,422.9,1.0,0,1,0,0.0662,2353
2016-03-31,2353,302,39,33,0,274.5,1.0,0,1,0,0.0985,2353
2016-04-30,2353,315,76,63,2,150.0,0.9333,1,1,0,0.1667,2353
2016-05-31,2353,331,72,56,2,177.3,0.9333,1,1,0,0.1447,2353
2016-06-30,2353,337,55,49,1,206.3,0.9667,1,1,0,0.1269,2353
2016-07-31,2353,341,34,30,1,341.0,0.9667,1,1,0,0.0809,2353
2016-08-31,2353,348,51,44,1,237.3,0.9667,1,1,0,0.1122,2353
2016-09-30,2353,350,21,19,1,552.6,0.9667,1,1,0,0.0515,2353
2016-10-31,2353,352,17,15,1,704.0,0.9667,1,1,0,0.0409,2353
2016-11-30,2353,355,17,14,2,760.7,0.9333,1,1,0,0.0379,2353
2016-12-31,2353,356,6,5,0,2136.0,1.0,0,1,0,0.0139,2353
2017-01-31,2353,356,5,5,0,2136.0,1.0,0,1,0,0.0139,2353
2017-02-28,2353,358,16,14,2,767.1,0.9333,1,1,0,0.0376,2353
2017-03-31,2353,362,32,28,1,387.9,0.9667,1,1,0,0.0718,2353
2017-04-30,2353,371,59,50,0,222.6,1.0,0,1,0,0.1188,2353
2017-05-31,2353,379,74,66,2,172.3,0.9333,1,1,0,0.1483,2353
2017-06-30,2353,391,63,51,1,230.0,0.9667,1,1,0,0.1154,2353
2017-07-31,2353,400,42,33,2,363.6,0.9333,1,1,0,0.0762,2353
2017-08-31,2353,408,39,31,2,394.8,0.9333,1,1,0,0.0706,2353
2017-09-30,2353,409,12,11,1,1115.5,0.9667,1,1,0,0.0262,2353
2017-10-31,2353,410,13,12,1,1025.0,0.9667,1,1,0,0.0284,2353
2017-11-30,2353,411,6,5,2,2466.0,0.9333,1,1,0,0.012,2353
2017-12-31,2353,412,7,6,0,2060.0,1.0,0,1,0,0.0144,2353
2018-01-31,2353,412,2,2,2,6180.0,0.9333,1,1,0,0.0048,2353
2018-02-28,2353,413,7,6,2,2065.0,0.9333,1,1,0,0.0143,2353
2018-03-31,2353,420,35,28,0,450.0,1.0,0,1,0,0.0625,2353
2018-04-30,2353,426,29,23,0,555.7,1.0,0,1,0,0.0512,2353
2018-05-31,2353,435,50,41,1,318.3,0.9667,1,1,0,0.0861,2353
2018-06-30,2353,448,74,61,1,220.3,0.9667,1,1,0,0.1198,2353
2018-07-31,2353,451,37,34,1,397.9,0.9667,1,1,0,0.0701,2353
2018-08-31,2353,457,35,29,2,472.8,0.9333,1,1,0,0.0597,2353
2018-09-30,2353,458,11,10,1,1374.0,0.9667,1,1,0,0.0214,2353
2018-10-31,2353,460,14,12,1,1150.0,0.9667,1,1,0,0.0254,2353
2018-11-30,2353,460,1,1,2,13800.0,0.9333,1,1,0,0.0022,2353
2018-12-31,2353,460,2,2,0,6900.0,1.0,0,1,0,0.0043,2353
2019-01-31,2353,460,3,3,1,4600.0,0.9667,1,1,0,0.0065,2353
2019-02-28,2353,461,8,7,1,1975.7,0.9667,1,1,0,0.015,2353
2019-03-31,2353,461,5,5,0,2766.0,1.0,0,1,0,0.0107,2353
2019-04-30,2353,462,9,8,1,1732.5,0.9667,1,1,0,0.017,2353
2019-05-31,2353,464,11,9,1,1546.7,0.9667,1,1,0,0.019,2353
2019-06-30,2353,466,14,12,2,1165.0,0.9333,1,1,0,0.0251,2353
2019-07-31,2353,467,8,7,1,2001.4,0.9667,1,1,0,0.0148,2353
2019-08-31,2353,467,5,5,1,2802.0,0.9667,1,1,0,0.0106,2353
2019-09-30,2353,467,1,1,2,14010.0,0.9333,1,1,0,0.0021,2353
2019-10-31,2353,467,3,3,0,4670.0,1.0,0,1,0,0.0064,2353
2019-11-30,2353,467,2,2,1,7005.0,0.9667,1,1,0,0.0043,2353
2019-12-31,2353,467,3,3,1,4670.0,0.9667,1,1,0,0.0064,2353
2020-01-31,2353,468,5,4,2,3510.0,0.9333,1,1,0,0.0085,2353
2020-02-29,2353,468,2,2,2,7020.0,0.9333,1,1,0,0.0043,2353
2020-03-31,2353,468,5,5,1,2808.0,0.9667,1,1,0,0.0106,2353
2020-04-30,2353,468,5,5,2,2808.0,0.9333,1,1,0,0.0106,2353
2020-05-31,2353,468,7,7,0,2005.7,1.0,0,1,0,0.0147,2353
2020-06-30,2353,468,3,3,2,4680.0,0.9333,1,1,0,0.0064,2353
2020-07-31,2353,468,3,3,1,4680.0,0.9667,1,1,0,0.0064,2353
2020-08-31,2353,469,8,7,0,2010.0,1.0,0,1,0,0.0147,2353
2020-09-30,2353,469,4,4,1,3517.5,0.9667,1,1,0,0.0085,2353
2020-10-31,2353,469,1,1,0,14070.0,1.0,0,1,0,0.0021,2353
2020-11-30,2353,469,1,1,2,14070.0,0.9333,1,1,0,0.0021,2353
2020-12-31,2353,469,2,2,0,7035.0,1.0,0,1,0,0.0042,2353
2021-02-28,2353,469,2,2,0,7035.0,1.0,0,1,0,0.0042,2353
2021-03-31,2353,469,2,2,2,7035.0,0.9333,1,1,0,0.0042,2353
2021-04-30,2353,469,4,4,2,3517.5,0.9333,1,1,0,0.0085,2353
2021-05-31,2353,470,6,5,0,2820.0,1.0,0,1,0,0.0105,2353
2021-06-30,2353,471,7,6,2,2355.0,0.9333,1,1,0,0.0126,2353
2021-07-31,2353,472,6,5,0,2832.0,1.0,0,1,0,0.0105,2353
2021-08-31,2353,473,5,4,1,3547.5,0.9667,1,1,0,0.0084,2353
2021-09-30,2353,473,1,1,1,14190.0,0.9667,1,1,0,0.0021,2353
2021-10-31,2353,473,1,1,1,14190.0,0.9667,1,1,0,0.0021,2353
2021-12-31,2353,473,1,1,2,14190.0,0.9333,1,1,0,0.0021,2353
2022-03-31,2353,473,1,1,2,14190.0,0.9333,1,1,0,0.0021,2353
2022-04-30,2353,473,2,2,0,7095.0,1.0,0,1,0,0.0042,2353
2022-05-31,2353,473,3,3,2,4730.0,0.9333,1,1,0,0.0063,2353
2022-06-30,2353,473,2,2,2,7095.0,0.9333,1,1,0,0.0042,2353
2012-07-31,2354,9,3,3,0,90.0,1.0,0,0,0,0.25,2354
