customer_id,signup_date,gender,age_group,acquisition_channel,locationszip
157059,2021-10-16,Male,25-34,organic_search,59720
157060,2022-10-23,Female,35-44,paid_search,59720
157061,2022-06-28,Female,18-24,organic_search,59721
157062,2022-12-19,Female,45-54,paid_search,59721
157063,2017-02-10,Female,45-54,email_campaign,59721
157064,2017-10-10,Female,25-34,paid_search,59721
157065,2021-03-23,Male,25-34,social_media,59721
157067,2013-09-16,Female,25-34,direct,59722
157068,2022-02-02,Male,45-54,email_campaign,59722
157069,2013-06-28,Female,18-24,organic_search,59722
157070,2018-01-12,Male,45-54,social_media,59722
157071,2021-11-20,Male,45-54,social_media,59725
157072,2020-09-30,Male,45-54,email_campaign,59725
157073,2018-09-17,Male,35-44,paid_search,59725
157074,2020-09-09,Female,18-24,email_campaign,59725
157075,2014-04-08,Female,45-54,referral,59725
157076,2021-02-02,Female,25-34,social_media,59727
157077,2015-11-11,Non-binary,18-24,organic_search,59727
157078,2016-04-06,Female,25-34,paid_search,59727
157079,2022-06-29,Male,25-34,organic_search,59727
157080,2021-04-09,Female,35-44,organic_search,59727
157081,2018-02-26,Female,35-44,paid_search,59728
157082,2016-11-18,Female,45-54,email_campaign,59728
157083,2022-06-24,Male,18-24,social_media,59728
157084,2015-01-26,Female,25-34,organic_search,59728
157085,2019-06-01,Male,18-24,social_media,59728
157086,2021-07-20,Male,35-44,referral,59729
157087,2016-11-27,Male,45-54,paid_search,59729
157088,2022-06-30,Male,45-54,organic_search,59729
157089,2016-08-21,Male,55+,paid_search,59729
157090,2022-08-21,Female,25-34,social_media,59729
157091,2021-02-27,Male,45-54,organic_search,59730
157093,2018-02-16,Female,55+,direct,59730
157094,2021-08-27,Male,18-24,organic_search,59730
157095,2017-12-02,Female,18-24,organic_search,59730
157097,2022-12-22,Female,18-24,paid_search,59731
157098,2012-06-02,Female,35-44,paid_search,59731
157099,2021-12-01,Female,45-54,paid_search,59731
157100,2020-04-04,Male,45-54,paid_search,59731
157101,2017-09-05,Male,25-34,paid_search,59732
157102,2022-09-17,Female,35-44,direct,59732
157103,2016-01-02,Female,35-44,paid_search,59732
157104,2021-04-20,Female,25-34,organic_search,59732
157105,2013-01-03,Male,35-44,social_media,59732
157107,2019-12-16,Female,55+,social_media,59735
157108,2021-03-27,Male,35-44,organic_search,59735
157110,2017-10-15,Female,55+,direct,59735
157111,2022-04-06,Female,45-54,organic_search,59736
157112,2022-04-28,Male,25-34,referral,59736
157114,2019-06-29,Male,25-34,email_campaign,59736
157116,2019-07-05,Female,55+,paid_search,59739
157117,2019-03-31,Female,25-34,social_media,59739
157118,2021-01-10,Female,45-54,email_campaign,59739
157119,2020-03-30,Female,25-34,paid_search,59739
157122,2018-09-08,Female,18-24,organic_search,59740
157123,2019-01-09,Male,25-34,paid_search,59740
157124,2016-03-27,Female,25-34,social_media,59740
157125,2020-12-23,Female,18-24,social_media,59740
157126,2013-08-23,Female,35-44,paid_search,59741
157128,2021-09-10,Female,25-34,direct,59741
157131,2019-08-28,Male,55+,organic_search,59743
157132,2020-02-25,Male,25-34,social_media,59743
157133,2018-03-27,Male,35-44,email_campaign,59743
157135,2015-09-16,Male,25-34,email_campaign,59743
157136,2015-08-31,Male,35-44,paid_search,59745
157137,2020-10-13,Male,35-44,email_campaign,59745
157138,2016-07-23,Male,35-44,organic_search,59745
157139,2016-06-22,Female,25-34,paid_search,59745
157140,2022-08-06,Female,45-54,organic_search,59745
157141,2017-08-05,Female,25-34,social_media,59747
157142,2018-05-10,Male,25-34,social_media,59747
157143,2020-06-23,Female,25-34,organic_search,59747
157145,2020-05-19,Female,45-54,organic_search,59747
157147,2017-04-18,Female,25-34,paid_search,59748
157148,2017-06-06,Female,25-34,organic_search,59748
157151,2021-05-25,Female,25-34,organic_search,59749
157152,2022-05-30,Male,35-44,direct,59749
157153,2020-06-27,Male,55+,referral,59749
157154,2017-10-23,Male,25-34,referral,59749
157155,2015-11-02,Male,35-44,organic_search,59749
157156,2020-06-20,Female,25-34,email_campaign,59750
157158,2013-07-10,Female,18-24,organic_search,59750
157159,2021-11-29,Male,18-24,organic_search,59750
157160,2020-09-20,Male,35-44,organic_search,59750
157162,2015-12-13,Female,25-34,paid_search,59751
157163,2020-07-05,Female,18-24,direct,59751
157164,2018-05-01,Female,25-34,organic_search,59751
157165,2019-04-12,Female,18-24,organic_search,59751
157166,2016-12-16,Male,35-44,direct,59752
157167,2022-07-14,Male,35-44,social_media,59752
157168,2014-05-16,Female,25-34,email_campaign,59752
157169,2020-07-13,Male,55+,paid_search,59752
157170,2021-12-12,Female,35-44,social_media,59752
157171,2020-12-25,Male,35-44,organic_search,59754
157173,2021-06-26,Non-binary,35-44,social_media,59754
157175,2016-04-30,Male,35-44,email_campaign,59754
157176,2021-04-02,Male,18-24,referral,59758
157177,2020-11-06,Female,45-54,social_media,59758
157178,2016-01-09,Female,18-24,social_media,59758
157179,2014-02-12,Female,25-34,paid_search,59758
157180,2017-12-17,Female,45-54,organic_search,59758
157181,2013-11-05,Female,35-44,email_campaign,59759
157183,2022-12-04,Female,45-54,paid_search,59759
157185,2021-01-28,Female,55+,organic_search,59759
157187,2018-11-30,Male,55+,referral,59760
157188,2020-01-03,Male,35-44,email_campaign,59760
157191,2019-05-20,Non-binary,35-44,social_media,59761
157192,2014-05-09,Male,18-24,social_media,59761
157193,2018-03-28,Male,45-54,referral,59761
157194,2022-01-18,Male,35-44,paid_search,59761
157196,2018-09-07,Female,35-44,referral,59762
157202,2021-06-14,Male,18-24,paid_search,59771
157203,2021-03-19,Male,25-34,referral,59771
157204,2021-08-29,Male,25-34,organic_search,59771
157205,2019-05-10,Female,35-44,referral,59771
157206,2021-02-15,Female,45-54,social_media,59772
157207,2021-06-28,Male,25-34,paid_search,59772
157208,2015-07-05,Female,25-34,email_campaign,59772
157209,2016-02-08,Non-binary,25-34,email_campaign,59772
157211,2020-04-03,Male,25-34,social_media,59801
157212,2017-03-22,Male,35-44,paid_search,59801
157214,2022-02-10,Female,55+,direct,59801
157216,2021-09-20,Female,25-34,referral,59802
157218,2016-04-27,Non-binary,25-34,social_media,59802
157219,2021-12-29,Male,35-44,social_media,59802
157221,2015-07-04,Male,35-44,paid_search,59803
157223,2019-12-06,Male,25-34,organic_search,59803
157224,2019-07-20,Female,35-44,referral,59803
157225,2017-12-15,Male,45-54,paid_search,59803
157226,2015-12-09,Female,25-34,paid_search,59804
157227,2019-09-21,Female,25-34,paid_search,59804
157228,2021-06-21,Female,45-54,paid_search,59804
157229,2017-05-14,Female,18-24,social_media,59804
157230,2022-10-01,Female,55+,social_media,59804
157233,2020-06-22,Male,25-34,paid_search,59806
157234,2020-10-04,Female,18-24,paid_search,59806
157235,2019-02-28,Female,35-44,organic_search,59806
157236,2020-07-04,Male,35-44,organic_search,59807
157237,2018-10-26,Female,25-34,organic_search,59807
157238,2022-11-01,Female,25-34,organic_search,59807
157239,2018-05-17,Female,45-54,paid_search,59807
157240,2018-09-27,Female,35-44,organic_search,59807
157243,2022-04-28,Male,18-24,organic_search,59808
157246,2014-12-17,Male,45-54,paid_search,59812
157247,2020-09-30,Male,25-34,organic_search,59812
157249,2013-07-22,Male,35-44,referral,59812
157251,2018-11-04,Female,25-34,organic_search,59820
157252,2019-06-10,Female,25-34,paid_search,59820
157253,2022-11-11,Male,45-54,email_campaign,59820
157255,2021-01-31,Female,18-24,direct,59820
157256,2021-09-05,Male,55+,email_campaign,59821
157258,2017-09-01,Female,45-54,organic_search,59821
157259,2016-09-12,Female,45-54,organic_search,59821
157260,2014-02-11,Male,45-54,paid_search,59821
157262,2022-12-16,Female,35-44,paid_search,59823
157263,2013-01-06,Female,35-44,social_media,59823
157264,2019-11-16,Male,25-34,paid_search,59823
157266,2015-12-05,Female,25-34,social_media,59824
157267,2022-12-13,Female,45-54,organic_search,59824
157268,2021-09-15,Male,18-24,email_campaign,59824
157270,2020-05-22,Male,18-24,social_media,59824
157272,2021-07-19,Female,55+,paid_search,59825
157274,2021-10-21,Female,35-44,email_campaign,59825
157275,2021-01-24,Male,45-54,social_media,59825
157277,2019-03-06,Male,35-44,social_media,59826
157278,2018-08-28,Female,35-44,social_media,59826
157279,2016-11-30,Male,25-34,social_media,59826
157281,2015-10-23,Male,25-34,paid_search,59827
157282,2022-11-05,Male,35-44,social_media,59827
157283,2021-11-28,Male,18-24,organic_search,59827
157284,2017-09-24,Female,45-54,direct,59827
157287,2018-11-25,Female,25-34,social_media,59828
157288,2022-12-02,Female,18-24,organic_search,59828
157291,2022-06-21,Male,35-44,social_media,59829
157292,2022-11-23,Female,55+,paid_search,59829
157293,2016-08-06,Female,45-54,organic_search,59829
157294,2022-05-24,Female,55+,email_campaign,59829
157295,2018-05-20,Male,35-44,organic_search,59829
157296,2012-09-05,Male,55+,paid_search,59832
157298,2016-04-18,Female,18-24,social_media,59832
157299,2022-10-25,Male,25-34,email_campaign,59832
157300,2021-09-23,Male,55+,organic_search,59832
157301,2021-12-30,Female,25-34,social_media,59833
157302,2021-03-25,Male,35-44,email_campaign,59833
157303,2022-02-10,Female,45-54,organic_search,59833
157306,2022-10-30,Male,25-34,paid_search,59834
157307,2019-01-22,Female,55+,organic_search,59834
157308,2022-10-28,Female,55+,organic_search,59834
157310,2020-05-19,Male,55+,organic_search,59834
157313,2012-05-15,Male,25-34,email_campaign,59837
157314,2019-04-01,Female,35-44,social_media,59837
157315,2015-05-19,Non-binary,55+,social_media,59837
157316,2017-10-14,Female,45-54,referral,59840
157317,2020-03-15,Female,35-44,email_campaign,59840
157318,2022-05-30,Female,25-34,referral,59840
157319,2021-07-15,Male,18-24,paid_search,59840
157320,2016-09-29,Female,25-34,email_campaign,59840
157321,2017-11-19,Male,45-54,referral,59841
157323,2022-03-08,Male,18-24,organic_search,59841
157324,2021-02-25,Female,25-34,direct,59841
157325,2018-01-30,Male,35-44,organic_search,59841
157326,2019-01-23,Male,35-44,organic_search,59842
157328,2020-09-10,Male,55+,organic_search,59842
157329,2013-03-23,Male,35-44,social_media,59842
157330,2015-05-04,Female,35-44,organic_search,59842
157331,2021-10-22,Male,35-44,email_campaign,59843
157332,2017-07-06,Male,45-54,referral,59843
157333,2017-12-27,Male,45-54,direct,59843
157334,2016-11-04,Female,35-44,organic_search,59843
157335,2015-11-04,Male,55+,social_media,59843
157336,2020-04-24,Female,25-34,organic_search,59844
157337,2022-08-30,Male,18-24,social_media,59844
157338,2021-07-07,Female,25-34,social_media,59844
157339,2018-04-22,Male,18-24,paid_search,59844
157340,2020-09-18,Female,45-54,paid_search,59844
157341,2020-07-21,Female,35-44,social_media,59845
157342,2022-01-24,Female,25-34,email_campaign,59845
157343,2020-10-22,Female,25-34,organic_search,59845
157344,2017-10-10,Male,35-44,email_campaign,59845
157345,2019-08-01,Male,35-44,organic_search,59845
157346,2018-04-15,Female,25-34,organic_search,59846
157347,2012-10-28,Female,25-34,email_campaign,59846
157348,2017-04-22,Non-binary,55+,direct,59846
157349,2020-10-12,Female,25-34,direct,59846
157350,2022-09-25,Female,55+,paid_search,59846
157351,2015-09-29,Male,55+,paid_search,59847
157352,2021-09-09,Female,18-24,organic_search,59847
157353,2020-06-09,Male,25-34,social_media,59847
157355,2020-08-07,Female,25-34,organic_search,59847
157356,2012-05-09,Female,35-44,organic_search,59848
157357,2019-03-13,Female,25-34,paid_search,59848
157358,2019-06-17,Male,35-44,paid_search,59848
157359,2021-12-10,Non-binary,35-44,social_media,59848
157360,2018-09-02,Male,35-44,paid_search,59848
157361,2020-04-22,Female,55+,paid_search,59851
157362,2017-05-17,Male,25-34,organic_search,59851
157363,2020-12-07,Male,35-44,paid_search,59851
157364,2019-03-07,Female,18-24,organic_search,59851
157365,2016-03-30,Female,45-54,social_media,59851
157367,2014-11-13,Female,25-34,referral,59853
157368,2016-09-22,Male,18-24,social_media,59853
157369,2022-06-02,Female,35-44,organic_search,59853
157370,2019-10-04,Male,18-24,organic_search,59853
157372,2019-10-29,Male,35-44,social_media,59854
157373,2018-04-02,Female,25-34,paid_search,59854
157375,2017-02-21,Male,55+,social_media,59854
157376,2019-05-20,Female,25-34,paid_search,59855
157377,2016-01-25,Male,25-34,referral,59855
157378,2022-02-17,Female,25-34,organic_search,59855
157379,2018-02-27,Male,35-44,email_campaign,59855
157380,2022-03-14,Male,18-24,direct,59855
157381,2022-06-29,Female,35-44,social_media,59858
157382,2019-06-05,Female,25-34,social_media,59858
157383,2017-01-01,Male,25-34,organic_search,59858
157384,2021-02-18,Male,45-54,email_campaign,59858
157386,2018-01-13,Female,55+,organic_search,59859
157387,2019-04-11,Male,45-54,organic_search,59859
157388,2021-05-04,Male,25-34,paid_search,59859
157390,2020-07-19,Female,55+,referral,59859
157393,2021-11-28,Female,35-44,paid_search,59860
157394,2017-12-04,Female,25-34,paid_search,59860
157395,2020-04-06,Female,25-34,organic_search,59860
157396,2018-10-26,Male,25-34,organic_search,59863
157397,2018-02-22,Male,25-34,referral,59863
157399,2021-01-26,Female,55+,email_campaign,59863
157401,2019-12-05,Male,35-44,organic_search,59864
157402,2020-11-14,Male,25-34,email_campaign,59864
157405,2015-05-21,Female,55+,social_media,59864
157406,2021-07-16,Female,25-34,paid_search,59865
157407,2014-05-23,Female,35-44,referral,59865
157408,2021-07-17,Female,45-54,referral,59865
157409,2018-09-15,Male,35-44,organic_search,59865
157410,2018-06-06,Male,25-34,social_media,59865
157413,2017-02-28,Female,35-44,organic_search,59866
157414,2020-10-10,Female,35-44,direct,59866
157416,2016-04-14,Female,35-44,organic_search,59868
157418,2021-08-01,Female,35-44,email_campaign,59868
157419,2017-06-17,Female,35-44,social_media,59868
157420,2019-05-15,Male,25-34,email_campaign,59868
157421,2021-11-20,Male,25-34,paid_search,59870
157422,2021-08-19,Female,25-34,direct,59870
157423,2015-10-23,Female,55+,organic_search,59870
157424,2013-12-05,Non-binary,35-44,social_media,59870
157426,2022-06-28,Female,25-34,direct,59872
157427,2016-08-20,Male,25-34,social_media,59872
157429,2021-01-20,Female,45-54,paid_search,59872
157432,2019-05-30,Male,35-44,paid_search,59873
157433,2019-10-16,Male,25-34,direct,59873
157435,2016-10-11,Male,35-44,social_media,59873
157437,2022-01-16,Male,35-44,email_campaign,59874
157438,2022-12-11,Female,18-24,organic_search,59874
157439,2019-09-23,Male,55+,direct,59874
157440,2012-04-13,Male,35-44,social_media,59874
157441,2019-04-12,Female,18-24,organic_search,59875
157442,2022-03-26,Male,45-54,organic_search,59875
157443,2020-05-23,Female,45-54,organic_search,59875
157444,2014-12-27,Male,25-34,organic_search,59875
157445,2022-08-22,Female,35-44,email_campaign,59875
157446,2019-11-28,Male,25-34,paid_search,59901
157447,2019-11-21,Male,45-54,organic_search,59901
157449,2021-01-10,Female,35-44,email_campaign,59901
157450,2015-06-22,Male,25-34,paid_search,59901
157451,2021-08-04,Male,35-44,paid_search,59903
157452,2018-11-11,Non-binary,25-34,email_campaign,59903
157454,2014-05-16,Male,18-24,social_media,59903
157456,2019-05-24,Male,35-44,social_media,59904
157461,2014-03-29,Female,18-24,referral,59910
157463,2018-10-30,Non-binary,25-34,paid_search,59910
157466,2019-02-20,Female,45-54,organic_search,59911
157467,2016-06-10,Male,25-34,social_media,59911
157469,2019-09-12,Female,35-44,organic_search,59911
157470,2020-03-10,Female,25-34,referral,59911
157472,2022-10-26,Male,35-44,organic_search,59912
157474,2020-09-16,Male,45-54,email_campaign,59912
157475,2017-01-19,Female,35-44,email_campaign,59912
157476,2020-02-29,Female,35-44,organic_search,59913
157477,2022-02-04,Female,35-44,organic_search,59913
157478,2022-03-12,Female,35-44,organic_search,59913
157479,2022-11-21,Female,35-44,paid_search,59913
157480,2020-01-09,Female,35-44,direct,59913
157481,2022-06-19,Male,35-44,organic_search,59914
157483,2020-11-25,Female,18-24,organic_search,59914
157484,2019-12-12,Female,35-44,email_campaign,59914
157485,2018-11-19,Male,18-24,social_media,59914
157486,2022-10-31,Male,18-24,social_media,59917
157487,2021-01-24,Male,55+,social_media,59917
157490,2015-01-28,Female,25-34,paid_search,59917
157491,2017-01-31,Female,25-34,email_campaign,59918
157492,2017-10-02,Female,35-44,direct,59918
157495,2022-06-15,Female,35-44,social_media,59918
157496,2020-11-27,Female,35-44,organic_search,59919
157497,2019-12-27,Male,35-44,organic_search,59919
157498,2020-03-06,Male,45-54,social_media,59919
157499,2018-11-14,Female,35-44,paid_search,59919
157500,2022-01-02,Female,45-54,referral,59919
157501,2015-03-10,Male,35-44,organic_search,59920
