review_id,review_date,rating,review_title,customerscustomer_id,productsproduct_id
REV-0108776,2018-07-10,4,Works well,25643,2379
REV-0108777,2018-07-13,3,Average product,25996,2058
REV-0108778,2018-07-06,5,Very satisfied,26218,487
REV-0108779,2018-07-14,5,Great quality,27992,548
REV-0108780,2018-07-25,4,Happy with purchase,28506,487
REV-0108781,2018-07-13,4,Works well,29179,1959
REV-0108782,2018-07-29,5,Great quality,25361,1053
REV-0108783,2018-07-12,5,Very satisfied,29461,977
REV-0108784,2018-07-02,5,Very satisfied,33882,992
REV-0108785,2018-07-15,5,Excellent product!,33935,1000
REV-0108786,2018-07-25,3,Average product,35920,2090
REV-0108787,2018-07-17,4,Good overall,29973,2090
REV-0108788,2018-07-19,5,Excellent product!,29975,2090
REV-0108789,2018-07-20,5,Excellent product!,29973,2090
REV-0108790,2018-07-23,5,Excellent product!,29976,2090
REV-0108792,2018-07-11,3,Average product,33610,734
REV-0108793,2018-08-03,2,Below expectations,33697,690
REV-0108795,2018-07-18,3,"Decent, nothing special",84672,1191
REV-0108797,2018-07-30,5,Great quality,111325,604
REV-0108798,2018-07-04,5,Highly recommend,115268,425
REV-0108799,2018-07-17,4,Solid choice,115496,2086
REV-0108800,2018-07-11,4,Solid choice,115552,965
REV-0108801,2018-07-15,4,Good overall,106112,2402
REV-0108802,2018-07-14,5,Highly recommend,106464,2353
REV-0108803,2018-07-25,5,Highly recommend,103241,2189
REV-0108806,2018-07-07,1,Very disappointed,157221,1172
REV-0108807,2018-07-15,5,Very satisfied,117745,636
REV-0108808,2018-07-15,5,Highly recommend,119160,2412
REV-0108809,2018-07-04,5,Great quality,121377,2384
REV-0108810,2018-07-29,5,Excellent product!,76625,2197
REV-0108811,2018-07-19,5,Great quality,83069,2090
REV-0108812,2018-07-25,5,Great quality,81960,1924
REV-0108814,2018-07-20,5,Very satisfied,100724,939
REV-0108815,2018-08-04,3,Average product,101680,981
REV-0108817,2018-07-09,5,Very satisfied,97642,2368
REV-0108818,2018-07-14,5,Great quality,94280,2045
REV-0108819,2018-07-16,5,Highly recommend,112858,826
REV-0108820,2018-07-24,3,Mixed feelings,92813,459
REV-0108821,2018-07-08,3,"Decent, nothing special",93346,989
REV-0108822,2018-07-26,3,Mixed feelings,93820,2336
REV-0108823,2018-07-14,5,Great quality,124337,1175
REV-0108824,2018-07-22,4,Solid choice,122597,2086
REV-0108825,2018-07-11,5,Highly recommend,123030,1001
REV-0108826,2018-07-29,5,Excellent product!,125004,2084
REV-0108827,2018-07-12,5,Very satisfied,125941,1886
REV-0108828,2018-07-06,4,Good overall,131915,2054
REV-0108829,2018-07-24,5,Highly recommend,132031,1086
REV-0108831,2018-07-29,4,Happy with purchase,128614,1912
REV-0108832,2018-07-20,3,Mixed feelings,128614,2085
REV-0108833,2018-07-07,5,Highly recommend,129704,1053
REV-0108834,2018-07-28,2,Some issues,131320,599
REV-0108836,2018-07-11,3,Mixed feelings,123874,2295
REV-0108837,2018-07-15,2,Would not reorder,107058,2331
REV-0108838,2018-07-20,1,Not as described,107253,793
REV-0108839,2018-07-09,1,Not as described,108361,862
REV-0108840,2018-07-31,4,Works well,154992,2213
REV-0108843,2018-07-08,5,Highly recommend,143051,517
REV-0108844,2018-07-25,5,Great quality,143160,1171
REV-0108845,2018-08-05,5,Great quality,143289,977
REV-0108847,2018-07-15,4,Good overall,142504,690
REV-0108848,2018-07-29,5,Very satisfied,140538,1172
REV-0108849,2018-08-04,4,Works well,141809,791
REV-0108850,2018-08-03,4,Works well,141841,1172
REV-0108851,2018-07-23,5,Highly recommend,133117,115
REV-0108852,2018-07-30,2,Some issues,133726,1855
REV-0108855,2018-07-26,4,Happy with purchase,146837,2379
REV-0108856,2018-07-21,4,Good overall,147495,1043
REV-0108860,2018-07-28,5,Very satisfied,56259,2099
REV-0108862,2018-07-22,4,Happy with purchase,42540,548
REV-0108863,2018-07-10,5,Excellent product!,42879,1920
REV-0108864,2018-07-09,4,Works well,41417,1675
REV-0108866,2018-07-31,4,Good overall,1778,2376
REV-0108867,2018-07-23,4,Solid choice,2439,1049
REV-0108868,2018-07-30,5,Very satisfied,2553,2084
REV-0108869,2018-07-19,5,Highly recommend,2946,2090
REV-0108870,2018-07-31,4,Happy with purchase,1152,939
REV-0108871,2018-07-13,4,Good overall,5994,2345
REV-0108873,2018-07-08,2,Would not reorder,5747,1983
REV-0108874,2018-07-21,5,Highly recommend,8172,1213
REV-0108876,2018-07-29,5,Great quality,48268,1434
REV-0108877,2018-07-11,5,Excellent product!,48272,1433
REV-0108878,2018-08-01,5,Excellent product!,65332,496
REV-0108879,2018-07-08,4,Solid choice,43787,2412
REV-0108880,2018-07-02,2,Would not reorder,45139,778
REV-0108881,2018-07-06,5,Highly recommend,44802,2054
REV-0108883,2018-07-29,5,Excellent product!,68296,981
REV-0108884,2018-07-14,4,Good overall,68464,906
REV-0108885,2018-07-28,5,Great quality,68733,2054
REV-0108887,2018-07-28,5,Highly recommend,39795,2334
REV-0108888,2018-07-12,3,Mixed feelings,39406,791
REV-0108889,2018-07-20,5,Great quality,50618,2055
REV-0108890,2018-07-28,2,Would not reorder,51084,927
REV-0108891,2018-07-23,5,Excellent product!,64928,906
REV-0108892,2018-08-01,4,Good overall,51456,930
REV-0108893,2018-08-01,5,Great quality,61147,2396
REV-0108895,2018-07-13,3,Mixed feelings,63701,1924
REV-0108896,2018-07-10,4,Happy with purchase,54818,1191
REV-0108897,2018-07-23,4,Good overall,20974,2412
REV-0108900,2018-07-31,4,Happy with purchase,17970,577
REV-0108904,2018-07-26,3,Mixed feelings,23146,907
REV-0108906,2018-07-29,3,Mixed feelings,71724,438
REV-0108907,2018-07-21,2,Would not reorder,72925,965
REV-0108908,2018-07-14,5,Excellent product!,73451,1920
REV-0108909,2018-07-25,5,Excellent product!,73896,636
REV-0108911,2018-07-15,4,Good overall,99285,2379
REV-0108912,2018-08-01,4,Solid choice,45961,782
REV-0108914,2018-08-01,5,Excellent product!,25644,1837
REV-0108917,2018-07-27,5,Very satisfied,36601,2396
REV-0108918,2018-07-09,5,Highly recommend,30078,1070
REV-0108919,2018-07-10,4,Happy with purchase,30721,2207
REV-0108920,2018-07-09,5,Great quality,85076,1994
REV-0108922,2018-07-24,5,Highly recommend,115656,2394
REV-0108923,2018-07-24,4,Solid choice,115803,2396
REV-0108925,2018-07-09,5,Highly recommend,116051,1920
REV-0108926,2018-07-30,2,Some issues,115052,1000
REV-0108927,2018-08-02,4,Good overall,115081,981
REV-0108929,2018-07-25,2,Some issues,102876,2263
REV-0108930,2018-07-21,3,Average product,102954,2224
REV-0108932,2018-07-21,5,Very satisfied,103521,2388
REV-0108935,2018-07-12,5,Highly recommend,104167,791
REV-0108936,2018-07-31,4,Happy with purchase,88519,2237
REV-0108937,2018-07-11,4,Happy with purchase,89445,2396
REV-0108939,2018-07-31,5,Excellent product!,117561,1789
REV-0108940,2018-08-03,4,Good overall,118334,1182
REV-0108941,2018-07-16,5,Highly recommend,118729,2098
REV-0108943,2018-07-12,2,Would not reorder,120808,793
REV-0108944,2018-07-31,4,Works well,76563,906
REV-0108945,2018-07-30,4,Good overall,110838,2354
REV-0108946,2018-07-05,4,Solid choice,86182,2394
REV-0108947,2018-07-25,5,Great quality,82313,2215
REV-0108948,2018-07-17,4,Works well,79769,930
REV-0108949,2018-07-10,2,Would not reorder,80214,981
REV-0108950,2018-08-02,4,Happy with purchase,93316,685
REV-0108954,2018-07-06,3,"Decent, nothing special",128942,1958
REV-0108955,2018-07-07,3,Average product,131516,2045
REV-0108956,2018-07-04,5,Excellent product!,131552,760
REV-0108957,2018-07-22,5,Very satisfied,129887,491
REV-0108958,2018-08-03,4,Happy with purchase,129975,2064
REV-0108959,2018-07-12,4,Happy with purchase,130665,965
REV-0108960,2018-07-05,5,Very satisfied,107126,2412
REV-0108961,2018-07-18,5,Great quality,107803,487
REV-0108962,2018-07-31,3,"Decent, nothing special",108327,2090
REV-0108964,2018-07-22,4,Solid choice,156088,977
REV-0108966,2018-07-21,4,Good overall,151426,2396
REV-0108967,2018-07-07,3,Average product,140980,2045
REV-0108968,2018-07-12,5,Highly recommend,141084,2253
REV-0108971,2018-07-12,1,Poor quality,138542,1251
REV-0108972,2018-07-12,2,Would not reorder,141709,1178
REV-0108973,2018-07-21,5,Excellent product!,141781,504
REV-0108974,2018-07-12,5,Highly recommend,139345,981
REV-0108975,2018-07-26,3,Mixed feelings,133290,2394
REV-0108976,2018-07-08,3,Mixed feelings,133702,2380
REV-0108977,2018-07-15,4,Happy with purchase,136026,1253
REV-0108978,2018-07-06,2,Would not reorder,136841,2097
REV-0108982,2018-07-28,2,Some issues,149896,400
REV-0108983,2018-07-07,4,Good overall,153045,2239
REV-0108984,2018-07-07,4,Good overall,153585,1009
REV-0108985,2018-07-25,3,"Decent, nothing special",56892,578
REV-0108986,2018-07-18,5,Very satisfied,12820,965
REV-0108987,2018-07-08,3,"Decent, nothing special",12096,650
REV-0108988,2018-07-24,5,Highly recommend,13453,977
REV-0108989,2018-07-22,3,Mixed feelings,8172,537
REV-0108990,2018-07-12,5,Very satisfied,3807,229
REV-0108991,2018-07-15,2,Some issues,4629,1845
REV-0108993,2018-07-09,2,Would not reorder,65388,907
REV-0108995,2018-07-28,3,"Decent, nothing special",67989,548
REV-0108996,2018-07-27,5,Great quality,68113,992
REV-0108997,2018-07-09,5,Highly recommend,39439,567
REV-0109001,2018-07-18,5,Highly recommend,20547,1000
REV-0109002,2018-07-27,4,Good overall,17860,443
REV-0109003,2018-07-14,5,Highly recommend,99336,577
REV-0109005,2018-07-12,5,Excellent product!,27449,1840
REV-0109006,2018-07-23,5,Excellent product!,26893,690
REV-0109007,2018-07-27,4,Happy with purchase,34079,1007
REV-0109008,2018-07-27,5,Very satisfied,29748,791
REV-0109011,2018-07-08,3,Mixed feelings,87539,762
REV-0109012,2018-07-20,4,Solid choice,87541,761
REV-0109013,2018-07-07,5,Highly recommend,105685,976
REV-0109014,2018-07-17,5,Very satisfied,117204,1000
REV-0109016,2018-07-11,4,Happy with purchase,157071,761
REV-0109018,2018-07-16,4,Solid choice,118840,615
REV-0109019,2018-08-02,5,Highly recommend,121260,690
REV-0109020,2018-07-10,5,Highly recommend,121405,423
REV-0109024,2018-07-21,3,Mixed feelings,84118,1763
REV-0109025,2018-07-12,5,Great quality,79062,1005
REV-0109027,2018-07-19,5,Great quality,97612,491
REV-0109028,2018-07-30,3,Mixed feelings,92345,965
REV-0109029,2018-08-08,5,Highly recommend,93203,989
REV-0109030,2018-07-11,4,Happy with purchase,124579,989
REV-0109031,2018-07-05,4,Happy with purchase,125048,977
REV-0109032,2018-07-16,1,Not as described,127771,927
REV-0109033,2018-07-28,2,Below expectations,128899,992
REV-0109034,2018-07-20,2,Some issues,129778,990
REV-0109036,2018-07-05,5,Excellent product!,108703,240
REV-0109037,2018-07-31,5,Great quality,145276,2150
REV-0109038,2018-07-05,4,Good overall,140693,1853
REV-0109039,2018-07-09,5,Excellent product!,138130,240
REV-0109040,2018-07-31,5,Very satisfied,133529,1823
REV-0109042,2018-08-07,4,Solid choice,135269,1850
REV-0109043,2018-07-24,5,Great quality,135751,2116
REV-0109044,2018-07-11,5,Highly recommend,150883,1810
REV-0109045,2018-07-26,4,Works well,150883,1813
REV-0109046,2018-07-13,2,Below expectations,148625,997
REV-0109048,2018-07-22,3,Mixed feelings,149558,676
REV-0109049,2018-07-15,5,Great quality,149941,966
REV-0109050,2018-07-23,5,Very satisfied,150094,487
REV-0109051,2018-07-09,5,Great quality,42174,2393
REV-0109053,2018-08-03,5,Great quality,6966,2192
REV-0109054,2018-07-28,4,Works well,43540,2215
REV-0109055,2018-07-16,1,Would not recommend,39017,2332
REV-0109056,2018-07-06,5,Highly recommend,63803,2197
REV-0109057,2018-07-15,4,Solid choice,54272,2225
REV-0109058,2018-07-10,4,Happy with purchase,54635,2331
REV-0109060,2018-08-03,5,Great quality,45767,2368
REV-0109061,2018-07-14,4,Works well,35514,2396
REV-0109062,2018-07-22,4,Works well,112107,2396
REV-0109063,2018-07-10,5,Excellent product!,116682,2387
REV-0109065,2018-07-29,3,Average product,90407,2353
REV-0109066,2018-08-02,4,Happy with purchase,157301,2275
REV-0109068,2018-07-18,4,Happy with purchase,79136,438
REV-0109069,2018-07-13,2,Would not reorder,132223,2332
REV-0109071,2018-07-19,4,Works well,123608,2332
REV-0109072,2018-08-03,5,Very satisfied,108720,2368
REV-0109073,2018-07-20,3,Mixed feelings,154400,2368
REV-0109074,2018-07-21,5,Excellent product!,145037,2269
REV-0109075,2018-07-25,3,Mixed feelings,113357,2353
REV-0109076,2018-08-05,4,Solid choice,137838,93
REV-0109079,2018-07-24,3,Mixed feelings,134331,2361
REV-0109080,2018-07-19,5,Great quality,134761,2199
REV-0109082,2018-07-31,2,Some issues,149842,2197
REV-0109083,2018-07-15,5,Excellent product!,152871,2199
REV-0109085,2018-07-16,3,Average product,58794,1137
REV-0109086,2018-07-10,4,Good overall,58912,965
REV-0109087,2018-07-08,3,"Decent, nothing special",59028,1085
REV-0109088,2018-07-11,4,Happy with purchase,59032,1086
REV-0109091,2018-07-18,4,Good overall,56241,927
REV-0109094,2018-08-04,5,Excellent product!,40399,580
REV-0109096,2018-07-20,5,Excellent product!,42636,2092
REV-0109099,2018-07-29,2,Some issues,10924,2045
REV-0109100,2018-08-09,5,Excellent product!,10975,2255
REV-0109102,2018-07-21,4,Solid choice,11338,2396
REV-0109103,2018-08-05,2,Below expectations,11497,2073
REV-0109104,2018-07-05,4,Solid choice,11533,2332
REV-0109105,2018-07-30,4,Solid choice,11611,1182
REV-0109106,2018-07-21,5,Very satisfied,11763,2064
REV-0109107,2018-07-31,1,Poor quality,11778,2331
REV-0109108,2018-07-10,4,Solid choice,13000,2064
REV-0109109,2018-07-18,4,Solid choice,8829,1916
REV-0109110,2018-08-01,5,Highly recommend,14366,2365
REV-0109111,2018-07-09,5,Great quality,15100,2091
REV-0109112,2018-07-10,5,Very satisfied,16287,2275
REV-0109113,2018-08-08,4,Works well,16345,2388
REV-0109116,2018-07-26,5,Highly recommend,10058,1191
REV-0109118,2018-07-24,4,Works well,3101,2197
REV-0109119,2018-07-29,5,Excellent product!,3399,487
REV-0109120,2018-07-24,5,Great quality,4894,2086
REV-0109121,2018-07-23,4,Happy with purchase,6576,2085
REV-0109122,2018-08-07,3,Average product,6840,981
REV-0109123,2018-07-20,5,Excellent product!,5467,1008
REV-0109124,2018-08-06,4,Works well,5530,1920
REV-0109125,2018-07-31,5,Excellent product!,5605,761
REV-0109126,2018-07-13,4,Good overall,3529,2331
REV-0109127,2018-07-16,5,Very satisfied,8053,1182
REV-0109128,2018-07-14,3,Average product,8077,789
REV-0109129,2018-08-02,4,Solid choice,4183,2092
REV-0109130,2018-08-07,4,Solid choice,4227,1223
REV-0109131,2018-08-04,5,Excellent product!,65114,791
REV-0109133,2018-07-10,5,Highly recommend,43650,1172
REV-0109134,2018-07-09,5,Excellent product!,44245,989
REV-0109137,2018-08-05,5,Excellent product!,66659,2380
REV-0109138,2018-08-10,1,Poor quality,66812,2060
REV-0109139,2018-07-31,3,Average product,66951,792
REV-0109140,2018-07-13,5,Great quality,67037,2237
REV-0109141,2018-07-30,4,Solid choice,67324,2286
REV-0109142,2018-08-01,5,Excellent product!,67340,1909
REV-0109143,2018-07-27,3,Mixed feelings,67607,2099
REV-0109144,2018-07-11,5,Highly recommend,67653,2092
REV-0109145,2018-07-13,5,Great quality,68627,965
REV-0109147,2018-08-05,3,"Decent, nothing special",37963,819
REV-0109148,2018-08-05,4,Good overall,38050,1052
REV-0109150,2018-07-10,5,Highly recommend,38637,977
REV-0109151,2018-07-14,4,Happy with purchase,39487,1008
REV-0109152,2018-07-19,3,Mixed feelings,60037,939
REV-0109153,2018-07-19,4,Happy with purchase,50462,2055
REV-0109154,2018-07-14,3,"Decent, nothing special",64840,2393
REV-0109155,2018-08-02,5,Excellent product!,60388,2045
REV-0109156,2018-07-28,3,Average product,51540,1934
REV-0109157,2018-07-31,3,Mixed feelings,51540,1935
REV-0109158,2018-07-11,5,Great quality,52058,1172
REV-0109159,2018-07-07,5,Highly recommend,52400,1912
REV-0109160,2018-07-27,3,Mixed feelings,63811,2393
REV-0109161,2018-07-06,4,Happy with purchase,53826,927
REV-0109162,2018-07-30,4,Works well,53934,2343
REV-0109163,2018-07-10,3,Average product,53941,965
REV-0109164,2018-07-14,1,Not as described,54355,2354
REV-0109166,2018-07-12,3,"Decent, nothing special",61562,782
REV-0109167,2018-07-14,5,Great quality,61559,650
REV-0109168,2018-07-25,1,Would not recommend,55348,913
REV-0109169,2018-07-30,5,Great quality,55626,2045
REV-0109170,2018-08-01,5,Very satisfied,21044,2090
REV-0109171,2018-08-04,4,Happy with purchase,21069,2004
REV-0109172,2018-08-04,5,Excellent product!,21069,2097
REV-0109174,2018-07-31,4,Solid choice,23519,2345
REV-0109175,2018-07-13,2,Some issues,17333,2404
REV-0109177,2018-07-15,5,Great quality,17735,794
REV-0109178,2018-07-10,5,Excellent product!,17770,977
REV-0109179,2018-08-03,4,Solid choice,17786,2214
REV-0109180,2018-07-15,5,Highly recommend,20592,939
REV-0109181,2018-07-28,4,Works well,20787,939
REV-0109182,2018-07-26,4,Happy with purchase,18005,2331
REV-0109183,2018-07-27,3,Mixed feelings,18035,2332
REV-0109184,2018-07-27,4,Good overall,18614,733
REV-0109185,2018-07-22,5,Highly recommend,18667,965
REV-0109188,2018-07-27,2,Below expectations,19823,1142
REV-0109189,2018-07-12,5,Highly recommend,22952,2045
REV-0109190,2018-07-14,5,Highly recommend,23040,2054
REV-0109191,2018-07-31,5,Great quality,53191,1217
REV-0109192,2018-07-21,4,Works well,53308,1129
REV-0109193,2018-08-01,4,Happy with purchase,72924,240
REV-0109194,2018-07-12,4,Happy with purchase,72924,2058
REV-0109195,2018-07-15,4,Good overall,73469,2219
REV-0109196,2018-07-29,4,Happy with purchase,73922,862
REV-0109197,2018-08-02,4,Happy with purchase,74169,2379
REV-0109198,2018-07-20,5,Very satisfied,74396,2361
REV-0109199,2018-07-09,5,Very satisfied,74506,559
REV-0109200,2018-08-05,3,"Decent, nothing special",75145,993
REV-0109202,2018-07-12,3,Mixed feelings,75517,2084
REV-0109204,2018-07-22,3,Average product,75061,1915
REV-0109208,2018-08-06,4,Solid choice,98606,2090
REV-0109209,2018-07-13,5,Highly recommend,99276,577
REV-0109211,2018-07-26,1,Not as described,99668,1226
REV-0109212,2018-07-10,4,Good overall,45977,2084
REV-0109213,2018-07-11,5,Great quality,45990,1958
REV-0109214,2018-07-21,5,Very satisfied,46068,1129
REV-0109215,2018-07-16,2,Would not reorder,46119,2331
REV-0109216,2018-08-06,4,Good overall,46178,759
REV-0109217,2018-07-17,4,Happy with purchase,46180,760
REV-0109218,2018-07-30,4,Good overall,46426,2387
REV-0109219,2018-07-13,4,Good overall,69343,762
REV-0109220,2018-08-02,5,Excellent product!,69343,761
REV-0109221,2018-07-16,5,Very satisfied,69730,777
REV-0109222,2018-08-01,5,Highly recommend,69730,778
REV-0109223,2018-07-07,3,Mixed feelings,70018,2334
REV-0109224,2018-07-18,3,Average product,25644,966
REV-0109225,2018-07-17,1,Not as described,25718,993
REV-0109226,2018-07-27,5,Very satisfied,27529,999
REV-0109227,2018-07-13,4,Works well,28127,2332
REV-0109228,2018-08-04,5,Great quality,28185,578
REV-0109229,2018-07-22,3,"Decent, nothing special",28458,777
REV-0109230,2018-07-30,4,Happy with purchase,28505,1136
REV-0109232,2018-07-25,2,Some issues,29211,981
REV-0109233,2018-07-21,5,Great quality,23994,567
REV-0109235,2018-07-11,4,Solid choice,26874,791
REV-0109236,2018-07-24,5,Excellent product!,36045,2254
REV-0109240,2018-07-16,3,"Decent, nothing special",36916,2064
REV-0109241,2018-07-27,5,Great quality,29523,2332
REV-0109242,2018-07-28,4,Happy with purchase,29889,2379
REV-0109243,2018-07-10,5,Great quality,30115,1912
REV-0109244,2018-07-28,1,Would not recommend,30153,1129
REV-0109246,2018-08-04,5,Very satisfied,30990,2412
REV-0109249,2018-08-06,4,Happy with purchase,31828,1182
REV-0109250,2018-08-06,2,Below expectations,33681,2045
REV-0109251,2018-07-31,4,Solid choice,32474,672
REV-0109252,2018-07-10,4,Happy with purchase,32762,602
REV-0109253,2018-07-18,5,Excellent product!,32912,2098
REV-0109254,2018-07-16,4,Works well,32912,2396
